Method,nir,germ,gert,p,r,B73hetMean,DonorhetMean,NILhetMean,B73homozIntroMean,DonorhomozIntroMean,NILhomozIntroMean,PercNILsNoIntro
Chip,0.01,0.0001,0.01,0.5,0.0016053941242575051,0.0,0.017730686216799556,0.002910095380796938,0.0,0.5692794456038958,0.02768030742023357,0.0
Chip,0.01,0.0001,0.01,0.5,0.0032107882485150102,0.0,0.01810304846506484,0.0028068914728089553,0.0,0.5678591177467401,0.027630616649720843,0.0
Chip,0.01,0.0001,0.01,0.75,0.0008026970621287526,0.0,0.013603485489020887,0.0027240735219544016,0.0,0.6185182212233103,0.029851411854943725,0.0
Chip,0.01,0.0001,0.01,0.75,0.0016053941242575051,0.0,0.015398405308503236,0.002794150249600563,0.0,0.5727399618272954,0.027882892869247024,0.0
Chip,0.01,0.0001,0.01,0.75,0.0032107882485150102,0.0,0.01716433884518649,0.0027673936808629376,0.0,0.5697900501239721,0.027696871010404484,0.0
Chip,0.01,0.0001,0.01,0.9,0.0008026970621287526,0.0,0.014776315085353453,0.002787779637996366,0.0,0.6204558427427268,0.02993932629508163,0.0
Chip,0.01,0.0001,0.01,0.9,0.0016053941242575051,0.0,0.015133069335188454,0.002791602004958884,0.0,0.5779307361623945,0.02818231161464425,0.0
Chip,0.01,0.0001,0.01,0.9,0.0032107882485150102,0.0,0.016600221187634896,0.002734266500521116,0.0,0.574789069049785,0.028034513425426892,0.0
Chip,0.01,0.001,0.0001,0.1,0.0008026970621287526,0.0,0.006887586735876992,0.0022564706302063823,0.0,0.5459053530975188,0.02616155361379314,0.0
Chip,0.01,0.001,0.0001,0.1,0.0016053941242575051,0.0,0.007576568380870837,0.0021634597007851144,0.0,0.5248947574962987,0.025529588942656847,0.0
Chip,0.01,0.001,0.0001,0.1,0.0032107882485150102,0.0,0.008116159183746278,0.0021825715355977032,0.0,0.5225334903052032,0.025376694264156136,0.0
Chip,0.01,0.001,0.0001,0.25,0.0008026970621287526,0.0,0.006073741103440895,0.0022042316150519712,0.0,0.5501930932377233,0.026402362732431763,0.0
Chip,0.01,0.001,0.0001,0.25,0.0016053941242575051,0.0,0.006475089634505271,0.0021226877865182566,0.0,0.5257754945505789,0.025575457346207062,0.0
Chip,0.01,0.001,0.0001,0.25,0.0032107882485150102,0.0,0.006579886195394302,0.0021303325204432926,0.0,0.5271021744171528,0.025552523144431957,0.0
Chip,0.01,0.001,0.0001,0.5,0.0008026970621287526,0.0,0.0054516508802911106,0.0021545408445392393,0.0,0.5615155812418616,0.026999926100905392,0.0
Chip,0.01,0.001,0.0001,0.5,0.0016053941242575051,0.0,0.00570583828329855,0.002069174649043007,0.0,0.5298402632846364,0.025765301572012116,0.0
Chip,0.01,0.001,0.0001,0.5,0.0032107882485150102,0.0,0.005980093112859207,0.0020870123615347566,0.0,0.5285091239899394,0.02565572705241994,0.0
Chip,0.01,0.001,0.0001,0.75,0.0008026970621287526,0.0,0.004566454397888014,0.002058981670476292,0.0,0.580363354203457,0.027950421352251502,0.0
Chip,0.01,0.001,0.0001,0.75,0.0016053941242575051,0.0,0.005141720625746954,0.0020653522820804886,0.0,0.533115713240934,0.025877424336245975,0.0
Chip,0.01,0.001,0.0001,0.75,0.0032107882485150102,0.0,0.0057950268457573,0.002088286483855596,0.0,0.5321993007616703,0.02584811952286667,0.0
Chip,0.01,0.001,0.0001,0.9,0.0008026970621287526,0.0,0.004394766415154921,0.0020551593035137744,0.0,0.6199051033695439,0.029837396509414495,0.0
Chip,0.01,0.001,0.0001,0.9,0.0016053941242575051,0.0,0.005083748060148767,0.0020653522820804886,0.0,0.5798282228287045,0.028233276507477825,0.0
Chip,0.01,0.001,0.0001,0.9,0.0032107882485150102,0.0,0.005643406289577425,0.0020768193829680424,0.0,0.5790478229071904,0.028214164672665236,0.0
Chip,0.01,0.001,0.001,0.1,0.0008026970621287526,0.0,0.007826296355755338,0.002395349963177865,0.0,0.5451383314603735,0.02613989353433887,0.0
Chip,0.01,0.001,0.001,0.1,0.0016053941242575051,0.0,0.00866466884286759,0.0024106394310279364,0.0,0.5239872638732809,0.02550920298552342,0.0
Chip,0.01,0.001,0.001,0.1,0.0032107882485150102,0.0,0.00956101389557803,0.0023634969051568827,0.0,0.5214030252760385,0.025330825860605918,0.0
Chip,0.01,0.001,0.001,0.25,0.0008026970621287526,0.0,0.006938870159290772,0.002264115364131418,0.0,0.5496601915770322,0.02636668730744826,0.0
Chip,0.01,0.001,0.001,0.25,0.0016053941242575051,0.0,0.007155152423253242,0.0022258916945062392,0.0,0.5252158363211502,0.025557619633715317,0.0
Chip,0.01,0.001,0.001,0.25,0.0032107882485150102,0.0,0.007262178698203742,0.0021443478659725246,0.0,0.5264243413424663,0.025538507798902724,0.0
Chip,0.01,0.001,0.001,0.5,0.0008026970621287526,0.0,0.006015768537842708,0.0022029574927311317,0.0,0.561312677262268,0.026988459000017836,0.0
Chip,0.01,0.001,0.001,0.5,0.0016053941242575051,0.0,0.00638813078610799,0.0022029574927311326,0.0,0.5296373593050427,0.025732174391670297,0.0
Chip,0.01,0.001,0.001,0.5,0.0032107882485150102,0.0,0.006771641604680616,0.0021277842758016144,0.0,0.5281367617416742,0.025621325749757277,0.0
Chip,0.01,0.001,0.001,0.75,0.0008026970621287526,0.0,0.005001248639874422,0.002087012361534757,0.0,0.5800489645207899,0.027945324862968142,0.0
Chip,0.01,0.001,0.001,0.75,0.0016053941242575051,0.0,0.005877526266031645,0.0021787491686351855,0.0,0.5328213909848202,0.025877424336245975,0.0
Chip,0.01,0.001,0.001,0.75,0.0032107882485150102,0.0,0.006323469078325396,0.002097205340101471,0.0,0.531898289363372,0.02584811952286667,0.0
Chip,0.01,0.001,0.001,0.9,0.0008026970621287526,0.0,0.0051773960507304545,0.002097205340101471,0.0,0.6193521342822996,0.02982720353084778,0.0
Chip,0.01,0.001,0.001,0.9,0.0016053941242575051,0.0,0.005888674836338988,0.0021787491686351855,0.0,0.579284172597706,0.02822053528426944,0.0
Chip,0.01,0.001,0.001,0.9,0.0032107882485150102,0.0,0.006162929665899645,0.002093382973138953,0.0,0.5786598526604948,0.028201423449456847,0.0
Chip,0.01,0.001,0.01,0.1,0.0008026970621287526,0.0,0.011746133675817413,0.0026157731246830617,0.0,0.5417937603681704,0.025985724733517308,0.0
Chip,0.01,0.001,0.01,0.1,0.0016053941242575051,0.0,0.01266477586914254,0.002648900305024884,0.0,0.521052960168388,0.025335922349889278,0.0
Chip,0.01,0.001,0.01,0.1,0.0032107882485150102,0.0,0.013019300404916076,0.0025558893756036155,0.0,0.5187764221116283,0.025176657059784367,0.0
Chip,0.01,0.001,0.01,0.25,0.0008026970621287526,0.0,0.009313515634754998,0.0023571262935526863,0.0,0.5475218957920837,0.02628259523427287,0.0
Chip,0.01,0.001,0.01,0.25,0.0016053941242575051,0.0,0.010528709798255473,0.0024029946971029005,0.0,0.5226338274379693,0.02545823809268985,0.0
Chip,0.01,0.001,0.01,0.25,0.0032107882485150102,0.0,0.010802964627816129,0.002303613156077436,0.0,0.5236126719109542,0.025408547322177115,0.0
Chip,0.01,0.001,0.01,0.5,0.0008026970621287526,0.0,0.00821649631651237,0.0023099837676816325,0.0,0.5591208683398441,0.026908189293804965,0.0
Chip,0.01,0.001,0.01,0.5,0.0016053941242575051,0.0,0.008731560264711653,0.0023214508685691863,0.0,0.527483455521664,0.025649356440815743,0.0
Chip,0.01,0.001,0.01,0.5,0.0032107882485150102,0.0,0.009208719073865968,0.0022284399391479174,0.0,0.5259828579582954,0.025532137187298527,0.0
Chip,0.01,0.001,0.01,0.75,0.0008026970621287526,0.0,0.006889816449938459,0.002245003529318829,0.0,0.5784078949715489,0.02784466919962184,0.0
Chip,0.01,0.001,0.01,0.75,0.0016053941242575051,0.0,0.007926633488521432,0.0022577447525272214,0.0,0.5308057294732523,0.025767849816653792,0.0
Chip,0.01,0.001,0.01,0.75,0.0032107882485150102,0.0,0.008533115713240934,0.002216972838260364,0.0,0.5300810724032751,0.025705417822932668,0.0
Chip,0.01,0.001,0.01,0.9,0.0008026970621287526,0.0,0.006644547903176896,0.0022207952052228823,0.0,0.617760118442411,0.029762223292484975,0.0
Chip,0.01,0.001,0.01,0.9,0.0016053941242575051,0.0,0.0074673123918588685,0.0022399070400354716,0.0,0.5777590481796614,0.028150458556623275,0.0
Chip,0.01,0.001,0.01,0.9,0.0032107882485150102,0.0,0.00830568487897112,0.002216972838260364,0.0,0.5766709477176647,0.02805872174952284,0.0
Chip,0.01,0.01,0.0001,0.1,0.0008026970621287526,0.0,0.004267672713651201,0.002025854490134471,0.0,0.4706547332370097,0.02275072816090636,0.0
Chip,0.01,0.01,0.0001,0.1,0.0016053941242575051,0.0,0.005337935463156204,0.002037321591022024,0.0,0.4740884928916716,0.023010649114357577,0.0
Chip,0.01,0.01,0.0001,0.1,0.0032107882485150102,0.0,0.005407056599061737,0.002037321591022024,0.0,0.47450544942116624,0.023033583316132682,0.0
Chip,0.01,0.01,0.0001,0.25,0.0008026970621287526,0.0,0.003362408804694886,0.0018971681357297025,0.0,0.47441180143058465,0.0229303794081447,0.0
Chip,0.01,0.01,0.0001,0.25,0.0016053941242575051,0.0,0.0037905139044968877,0.0018614927107462023,0.0,0.4777251565259271,0.023163543792858288,0.0
Chip,0.01,0.01,0.0001,0.25,0.0032107882485150102,0.0,0.004051390449688732,0.0018640409553878812,0.0,0.4641328196072136,0.022590188748480608,0.0
Chip,0.01,0.01,0.0001,0.5,0.0008026970621287526,0.0,0.002976668272060791,0.001815624307195988,0.0,0.4932194395390735,0.02391400183983263,0.0
Chip,0.01,0.01,0.0001,0.5,0.0016053941242575051,0.0,0.002956600845507572,0.001783771249175006,0.0,0.48929291307682704,0.023698675167610792,0.0
Chip,0.01,0.01,0.0001,0.5,0.0032107882485150102,0.0,0.003132748256363604,0.0017735782706082912,0.0,0.475446388755106,0.023132964857158145,0.0
Chip,0.01,0.01,0.0001,0.75,0.0008026970621287526,0.0,0.002582008883180821,0.0017608370473998984,0.0,0.5142835482777689,0.024724343635886423,0.0
Chip,0.01,0.01,0.0001,0.75,0.0016053941242575051,0.0,0.0027916020049588847,0.001762111169720738,0.0,0.5185512209914201,0.025049244827700434,0.0
Chip,0.01,0.01,0.0001,0.75,0.0032107882485150102,0.0,0.0027782237205900714,0.0017226133777747197,0.0,0.49686056260145195,0.024159907447754616,0.0
Chip,0.01,0.01,0.0001,0.9,0.0008026970621287526,0.0,0.0024125506145091955,0.0016882120751120588,0.0,0.5486300636806336,0.026267305766422798,0.0
Chip,0.01,0.01,0.0001,0.9,0.0016053941242575051,0.0,0.002628832878471665,0.0017582888027582201,0.0,0.5283798005743744,0.025676113009553365,0.0
Chip,0.01,0.01,0.0001,0.9,0.0032107882485150102,0.0,0.002666738017516634,0.001726435744737238,0.0,0.5269661618594031,0.025563990245319506,0.0
Chip,0.01,0.01,0.001,0.1,0.0008026970621287526,0.0,0.004633345819732078,0.002069174649043007,0.0,0.4704830452542766,0.022745631671623003,0.0
Chip,0.01,0.01,0.001,0.1,0.0016053941242575051,0.0,0.005699149141114143,0.00217110443471015,0.0,0.473919034623,0.023010649114357577,0.0
Chip,0.01,0.01,0.001,0.1,0.0032107882485150102,0.0,0.005703608569237083,0.002088286483855596,0.0,0.47435605857904783,0.023032309193811842,0.0
Chip,0.01,0.01,0.001,0.25,0.0008026970621287526,0.0,0.0035653127842885427,0.0019137317259006136,0.0,0.47428693744314226,0.02292528291886134,0.0
Chip,0.01,0.01,0.001,0.25,0.0016053941242575051,0.0,0.0039911881700290764,0.0019239247044673278,0.0,0.47757576568380866,0.02315335081429157,0.0
Chip,0.01,0.01,0.001,0.25,0.0032107882485150102,0.0,0.004272132141774139,0.0019162799705422918,0.0,0.4639834287650952,0.022591462870801448,0.0
Chip,0.01,0.01,0.001,0.5,0.0008026970621287526,0.0,0.003108221401687448,0.0018334620196877379,0.0,0.4931480886891065,0.0238999864943034,0.0
Chip,0.01,0.01,0.001,0.5,0.0016053941242575051,0.0,0.0031818019657159167,0.0018372843866502557,0.0,0.4892059542284297,0.023698675167610792,0.0
Chip,0.01,0.01,0.001,0.5,0.0032107882485150102,0.0,0.003382476231248105,0.0017914159831000415,0.0,0.4753215247676638,0.023121497756270596,0.0
Chip,0.01,0.01,0.001,0.75,0.0008026970621287526,0.0,0.002849574570557072,0.0017723041482874521,0.0,0.5140449688731917,0.024712876534998863,0.0
Chip,0.01,0.01,0.001,0.75,0.0016053941242575051,0.0,0.0030547082642121974,0.0018219949188001841,0.0,0.518375073580564,0.02504287421609624,0.0
Chip,0.01,0.01,0.001,0.75,0.0032107882485150102,0.0,0.0030970728313801034,0.001741725212587309,0.0,0.4966866449046574,0.02415353683615042,0.0
Chip,0.01,0.01,0.001,0.9,0.0008026970621287526,0.0,0.002742548295606572,0.0017022274206412913,0.0,0.5483781059916876,0.02626220927713944,0.0
Chip,0.01,0.01,0.001,0.9,0.0016053941242575051,0.0,0.0029788979861222597,0.0018143501848751488,0.0,0.5281456805979201,0.025676113009553365,0.0
Chip,0.01,0.01,0.001,0.9,0.0032107882485150102,0.0,0.0029945059845525412,0.001735354600983113,0.0,0.5267387310251334,0.025557619633715317,0.0
Chip,0.01,0.01,0.01,0.1,0.0008026970621287526,0.0,0.005531920586503987,0.0021443478659725246,0.0,0.46981413103583597,0.022745631671623003,0.0
Chip,0.01,0.01,0.01,0.1,0.0016053941242575051,0.0,0.00669137189846774,0.0022220693275437214,0.0,0.4730271489984124,0.022966054833128198,0.0
Chip,0.01,0.01,0.01,0.1,0.0032107882485150102,0.0,0.0069879238686430855,0.002158363211501757,0.0,0.47335045753732546,0.022988989034903307,0.0
Chip,0.01,0.01,0.01,0.25,0.0008026970621287526,0.0,0.004506252118228357,0.002022032123171953,0.0,0.47361802322470165,0.022924008796540503,0.0
Chip,0.01,0.01,0.01,0.25,0.0016053941242575051,0.0,0.004758209807174328,0.0019940014321134882,0.0,0.4770183371684415,0.023143157835724862,0.0
Chip,0.01,0.01,0.01,0.25,0.0032107882485150102,0.0,0.004961113786767985,0.0019596001294508274,0.0,0.4635241076684326,0.02258126989223473,0.0
Chip,0.01,0.01,0.01,0.5,0.0008026970621287526,0.0,0.003919837320062076,0.0019188282151839705,0.0,0.49263525445496864,0.023891067638057525,0.0
Chip,0.01,0.01,0.01,0.5,0.0016053941242575051,0.0,0.003944364174738231,0.0019302953160715243,0.0,0.4887823085567507,0.023685933944402403,0.0
Chip,0.01,0.01,0.01,0.5,0.0032107882485150102,0.0,0.003951053316922638,0.0018806045455587916,0.0,0.47498483794438195,0.02311130477770388,0.0
Chip,0.01,0.01,0.01,0.75,0.0008026970621287526,0.0,0.003614366493640855,0.0018411067536127734,0.0,0.5136257826296355,0.024686119966261237,0.0
Chip,0.01,0.01,0.01,0.75,0.0016053941242575051,0.0,0.0037370007670216375,0.0018576703437836845,0.0,0.5179246713401474,0.025021214136641972,0.0
Chip,0.01,0.01,0.01,0.75,0.0032107882485150102,0.0,0.0036344339201940744,0.0018219949188001841,0.0,0.49629867465796185,0.024122957900450277,0.0
Chip,0.01,0.01,0.01,0.9,0.0008026970621287526,0.0,0.003565312784288543,0.0017799488822124881,0.0,0.5477872317653985,0.026232904463760136,0.0
Chip,0.01,0.01,0.01,0.9,0.0016053941242575051,0.0,0.003676798487361981,0.0018474773652169705,0.0,0.5276060897950448,0.025645534073853223,0.0
Chip,0.01,0.01,0.01,0.9,0.0032107882485150102,0.0,0.003685717343607856,0.0017965124723833983,0.0,0.5261924510800735,0.025532137187298527,0.0
Chip,0.1,0.0001,0.0001,0.1,0.0008026970621287526,0.0,0.011061611458946505,0.0030336852459183486,0.0,0.7854234672945543,0.03797903813957756,0.0
Chip,0.1,0.0001,0.0001,0.1,0.0016053941242575051,0.0,0.014383885410534952,0.0031725645788898325,0.0,0.7525864683113038,0.03624623178323612,0.0
Chip,0.1,0.0001,0.0001,0.1,0.0032107882485150102,0.0,0.015242325324200424,0.003220981227081725,0.0,0.7480802161930754,0.036066580535997775,0.0
Chip,0.1,0.0001,0.0001,0.25,0.0008026970621287526,0.0,0.008938923672428248,0.002875694078134277,0.0,0.7880835161698864,0.038130658695757436,0.0
Chip,0.1,0.0001,0.0001,0.25,0.0016053941242575051,0.0,0.01002925384848647,0.0028489375093966518,0.0,0.7570882610014092,0.03653290930542495,0.0
Chip,0.1,0.0001,0.0001,0.25,0.0032107882485150102,0.0,0.012930111842457325,0.0030336852459183494,0.0,0.7527603860080984,0.036397852339416,0.0
Chip,0.1,0.0001,0.0001,0.5,0.0008026970621287526,0.0,0.007574338666809368,0.002800520861204759,0.0,0.7903110005172937,0.03819309068947855,0.0
Chip,0.1,0.0001,0.0001,0.5,0.0016053941242575051,0.0,0.008388184299245465,0.0027916020049588842,0.0,0.7606647223560051,0.036703641696417426,0.0
Chip,0.1,0.0001,0.0001,0.5,0.0032107882485150102,0.0,0.009164124792636593,0.0027979726165630807,0.0,0.7576902837980057,0.03670236757409658,0.0
Chip,0.1,0.0001,0.0001,0.75,0.0008026970621287526,0.0,0.007471771819981806,0.0028017949835255984,0.0,0.79153511353704,0.03838548315992529,0.0
Chip,0.1,0.0001,0.0001,0.75,0.0016053941242575051,0.0,0.008316833449278466,0.0027814090263921696,0.0,0.7618219439539073,0.036860358741880664,0.0
Chip,0.1,0.0001,0.0001,0.75,0.0032107882485150102,0.0,0.00884527568184656,0.0027839572710338482,0.0,0.7585821694225933,0.0367189311642675,0.0
Chip,0.1,0.0001,0.0001,0.9,0.0008026970621287526,0.0,0.007540892955887338,0.002796698494242241,0.0,0.7954371131446103,0.0386033580767888,0.0
Chip,0.1,0.0001,0.0001,0.9,0.0016053941242575051,0.0,0.00820311803214356,0.0027457336014086696,0.0,0.7625488307379462,0.036917694246318425,0.0
Chip,0.1,0.0001,0.0001,0.9,0.0032107882485150102,0.0,0.008622304275699684,0.002773764292467134,0.0,0.7609679634683649,0.03687309996508905,0.0
Chip,0.1,0.0001,0.001,0.1,0.0008026970621287526,0.0,0.013095110683006011,0.0031789351904940285,0.0,0.7834078057829864,0.037855448274456145,0.0
Chip,0.1,0.0001,0.001,0.1,0.0016053941242575051,0.0,0.016829881735966182,0.0032834132208028497,0.0,0.7499888514296927,0.036155769098456525,0.0
Chip,0.1,0.0001,0.001,0.1,0.0032107882485150102,0.0,0.01726467597795259,0.003296154444011244,0.0,0.7459040152690819,0.03599777793067246,0.0
Chip,0.1,0.0001,0.001,0.25,0.0008026970621287526,0.0,0.011268974866663098,0.003082101894110242,0.0,0.7854591427195375,0.03792425087978146,0.0
Chip,0.1,0.0001,0.001,0.25,0.0016053941242575051,0.0,0.0121608604912506,0.0030183957780682774,0.0,0.7547359126665597,0.03638765936084928,0.0
Chip,0.1,0.0001,0.001,0.25,0.0032107882485150102,0.0,0.014276859135584455,0.0031114067074895463,0.0,0.7514047198587254,0.03635453218050746,0.0
Chip,0.1,0.0001,0.001,0.5,0.0008026970621287526,0.0,0.009721553308003781,0.0029381260718554024,0.0,0.7880032464636736,0.03804911486722372,0.0
Chip,0.1,0.0001,0.001,0.5,0.0016053941242575051,0.0,0.010484115517026096,0.002939400194176242,0.0,0.7584350082945365,0.036558391751841744,0.0
Chip,0.1,0.0001,0.001,0.5,0.0032107882485150102,0.0,0.011333636574445694,0.0029788979861222593,0.0,0.7550213160664275,0.03653290930542496,0.0
Chip,0.1,0.0001,0.001,0.75,0.0008026970621287526,0.0,0.008876491678707124,0.0028744199558134375,0.0,0.7901705285314211,0.038312858187637445,0.0
Chip,0.1,0.0001,0.001,0.75,0.0016053941242575051,0.0,0.009674729312712937,0.0028387445308299375,0.0,0.760350332673338,0.03681703858297212,0.0
Chip,0.1,0.0001,0.001,0.75,0.0032107882485150102,0.0,0.01085870747935285,0.0029470449281012775,0.0,0.756287793653342,0.036577503586654334,0.0
Chip,0.1,0.0001,0.001,0.9,0.0008026970621287526,0.0,0.008742708835018997,0.002883338812059313,0.0,0.794141649274897,0.038507798902725855,0.0
Chip,0.1,0.0001,0.001,0.9,0.0016053941242575051,0.0,0.009402704197213748,0.0028107138397714736,0.0,0.7611797863042044,0.03685143988563479,0.0
Chip,0.1,0.0001,0.001,0.9,0.0032107882485150102,0.0,0.010865396621537253,0.002939400194176242,0.0,0.7586423717022529,0.03669981932945491,0.0
Chip,0.1,0.0001,0.01,0.1,0.0008026970621287526,0.0,0.019605875742494783,0.0035165776055164394,0.0,0.7758156294036853,0.037510161125508694,0.0
Chip,0.1,0.0001,0.01,0.1,0.0016053941242575051,0.0,0.02332949822514761,0.003687309996508905,0.0,0.7430700486969549,0.03578372538077146,0.0
Chip,0.1,0.0001,0.01,0.1,0.0032107882485150102,0.0,0.02373530618433492,0.0035828319662000833,0.0,0.7383608925991331,0.03564612017012082,0.0
Chip,0.1,0.0001,0.01,0.25,0.0008026970621287526,0.0,0.014745099088492891,0.0032490119181401897,0.0,0.7812761991402223,0.037767533834318225,0.0
Chip,0.1,0.0001,0.01,0.25,0.0016053941242575051,0.0,0.01668495032197071,0.003313992156502993,0.0,0.7496343268939191,0.03615959146541904,0.0
Chip,0.1,0.0001,0.01,0.25,0.0032107882485150102,0.0,0.018738516972583438,0.003340748725240618,0.0,0.745966447262803,0.03612519016275638,0.0
Chip,0.1,0.0001,0.01,0.5,0.0008026970621287526,0.0,0.013318082089152888,0.0031572751110397605,0.0,0.7837355737500223,0.03782232109411432,0.0
Chip,0.1,0.0001,0.01,0.5,0.0016053941242575051,0.0,0.01463807281354239,0.0032005952699482964,0.0,0.7542163892902375,0.03637364401532005,0.0
Chip,0.1,0.0001,0.01,0.5,0.0032107882485150102,0.0,0.0152869196054298,0.0031674680896064743,0.0,0.750037905139045,0.036301019043032214,0.0
Chip,0.1,0.0001,0.01,0.75,0.0008026970621287526,0.0,0.012372683327090135,0.0031101325851687067,0.0,0.7860544763739498,0.038069500824357144,0.0
Chip,0.1,0.0001,0.01,0.75,0.0016053941242575051,0.0,0.014109630580974294,0.003184031679777385,0.0,0.7557727297051425,0.03653163518310412,0.0
Chip,0.1,0.0001,0.01,0.75,0.0032107882485150102,0.0,0.014667059096341485,0.0031292444199812965,0.0,0.7516566775476713,0.03637491813764089,0.0
Chip,0.1,0.0001,0.01,0.9,0.0008026970621287526,0.0,0.012265657052139634,0.0031050360958853494,0.0,0.7902151228126506,0.03827336039569143,0.0
Chip,0.1,0.0001,0.01,0.9,0.0016053941242575051,0.0,0.013692674051479637,0.003177661068173189,0.0,0.7569210324467991,0.03658387419825854,0.0
Chip,0.1,0.0001,0.01,0.9,0.0032107882485150102,0.0,0.014448547118317548,0.0031203255637354214,0.0,0.7542721321417742,0.03651761983757489,0.0
Chip,0.1,0.001,0.0001,0.1,0.0008026970621287526,0.0,0.00762562209022315,0.002795424371921402,0.0,0.7683104118727814,0.03656093999648343,0.0
Chip,0.1,0.001,0.0001,0.1,0.0016053941242575051,0.0,0.008437238008597777,0.0027240735219544016,0.0,0.7392996022190115,0.035309751877419235,0.0
Chip,0.1,0.001,0.0001,0.1,0.0032107882485150102,0.0,0.009273380781648561,0.0027622971915795803,0.0,0.7372794812793207,0.03526260935154819,0.0
Chip,0.1,0.001,0.0001,0.25,0.0008026970621287526,0.0,0.0064951570610584895,0.0027240735219544016,0.0,0.7697262803018141,0.03670491581873826,0.0
Chip,0.1,0.001,0.0001,0.25,0.0016053941242575051,0.0,0.007099409571716522,0.002682027485366705,0.0,0.7418370168209628,0.03547283953448667,0.0
Chip,0.1,0.001,0.0001,0.25,0.0032107882485150102,0.0,0.007520825529334117,0.0026782051184041874,0.0,0.7399127735859153,0.03536071677025281,0.0
Chip,0.1,0.001,0.0001,0.5,0.0008026970621287526,0.0,0.005340165177217675,0.0026259661032497763,0.0,0.7736082124828312,0.03696738501683116,0.0
Chip,0.1,0.001,0.0001,0.5,0.0016053941242575051,0.0,0.006301171937710708,0.0026043060237955088,0.0,0.7476944756604413,0.03572766399865453,0.0
Chip,0.1,0.001,0.0001,0.5,0.0032107882485150102,0.0,0.006776101032803554,0.0026183213693247408,0.0,0.7428002532955175,0.03560662237817479,0.0
Chip,0.1,0.001,0.0001,0.75,0.0008026970621287526,0.0,0.004990100069567079,0.0026043060237955088,0.0,0.7780386543229696,0.03733050987827035,0.0
Chip,0.1,0.001,0.0001,0.75,0.0016053941242575051,0.0,0.005565366297426017,0.0025877424336245977,0.0,0.7516210021226879,0.0360869664931312,0.0
Chip,0.1,0.001,0.0001,0.75,0.0032107882485150102,0.0,0.0062788747970960205,0.0025953871675496337,0.0,0.7455940850145377,0.03586781745394685,0.0
Chip,0.1,0.001,0.0001,0.9,0.0008026970621287526,0.0,0.004811722944649578,0.002591564800587116,0.0,0.7863287312035104,0.037888575454797964,0.0
Chip,0.1,0.001,0.0001,0.9,0.0016053941242575051,0.0,0.005420434883430549,0.0025737270880953657,0.0,0.7535407859296125,0.03618889627879835,0.0
Chip,0.1,0.001,0.0001,0.9,0.0032107882485150102,0.0,0.005806175416064645,0.00258392006666208,0.0,0.7522943757692513,0.03615959146541904,0.0
Chip,0.1,0.001,0.001,0.1,0.0008026970621287526,0.0,0.008428319152351902,0.0028158103290548304,0.0,0.7674698096716077,0.036544376406312515,0.0
Chip,0.1,0.001,0.001,0.1,0.0016053941242575051,0.0,0.008985747667719092,0.0027329923782002767,0.0,0.7387756194145663,0.03529446240956917,0.0
Chip,0.1,0.001,0.001,0.1,0.0032107882485150102,0.0,0.010345873245215034,0.002832373919225741,0.0,0.7362649613813526,0.03519380674622287,0.0
Chip,0.1,0.001,0.001,0.25,0.0008026970621287526,0.0,0.007119476998269742,0.002750830090692027,0.0,0.7691175683630331,0.03667943337232148,0.0
Chip,0.1,0.001,0.001,0.25,0.0016053941242575051,0.0,0.007558730668379088,0.0027036875648209727,0.0,0.7413843848664848,0.035447357088069884,0.0
Chip,0.1,0.001,0.001,0.25,0.0032107882485150102,0.0,0.008151834608729777,0.0027049616871418123,0.0,0.7392683862221509,0.0353377825684777,0.0
Chip,0.1,0.001,0.001,0.5,0.0008026970621287526,0.0,0.005737054280159112,0.002650174427345723,0.0,0.773235850234566,0.03694699905969773,0.0
Chip,0.1,0.001,0.001,0.5,0.0016053941242575051,0.0,0.006700290754713616,0.0026183213693247408,0.0,0.7472975865574999,0.03572256750937117,0.0
Chip,0.1,0.001,0.001,0.5,0.0032107882485150102,0.0,0.007119476998269741,0.002628514347891455,0.0,0.7424858636128503,0.03560662237817479,0.0
Chip,0.1,0.001,0.001,0.75,0.0008026970621287526,0.0,0.0053646920318938295,0.0026221437362872585,0.0,0.7776908189293805,0.03731394628809944,0.0
Chip,0.1,0.001,0.001,0.75,0.0016053941242575051,0.0,0.006051443962826207,0.0026081283907580266,0.0,0.7511549918838408,0.03606912878063945,0.0
Chip,0.1,0.001,0.001,0.75,0.0032107882485150102,0.0,0.006738195893758583,0.0026208696139664194,0.0,0.7451726690569203,0.035841060885209226,0.0
Chip,0.1,0.001,0.001,0.9,0.0008026970621287526,0.0,0.005326786892848861,0.0026170472470039017,0.0,0.7858627209646635,0.037866915375343695,0.0
Chip,0.1,0.001,0.001,0.9,0.0016053941242575051,0.0,0.0059734039706748,0.00258392006666208,0.0,0.753030181409536,0.036182525667194154,0.0
Chip,0.1,0.001,0.001,0.9,0.0032107882485150102,0.0,0.006276645083034551,0.002605580146116348,0.0,0.7518305952444658,0.036139205508285616,0.0
Chip,0.1,0.001,0.01,0.1,0.0008026970621287526,0.0,0.011536540554039349,0.0030324111235975107,0.0,0.764236724282478,0.0363914817278118,0.0
Chip,0.1,0.001,0.01,0.1,0.0016053941242575051,0.0,0.012539911881700292,0.0030387817352017068,0.0,0.735364156900519,0.03513264887482258,0.0
