nir,germ,gert,p,r,mismatchMin,mismatchMean,mismatchMax,NILhomozIntroMean,NILhetMean,PercNILsNoIntro
0.1,0.001,0.01,0.25,0.00046771955535460937,6.989816940373182e-05,0.0014244817725194735,0.008163370416151628,0.02323396891224022,0.0029537789141630675,0.0
0.1,0.001,0.01,0.25,0.0009354391107092187,6.989816940373182e-05,0.0014280073380815038,0.008126581905939137,0.023108594086985443,0.0028979124117179335,0.0
0.1,0.001,0.01,0.5,0.00023385977767730469,5.8861616339984696e-05,0.0013918319697058881,0.008108187650832892,0.024006355789068876,0.0026049380791277545,0.0
0.1,0.001,0.01,0.5,0.00046771955535460937,6.989816940373182e-05,0.0014131386485372887,0.008163370416151628,0.02335479646404016,0.0026257256149212933,0.0
0.1,0.001,0.01,0.5,0.0009354391107092187,6.989816940373182e-05,0.0014085400847607275,0.008119224203896639,0.023515899866440083,0.0027972227852179833,0.0
0.1,0.001,0.01,0.75,0.00023385977767730469,5.8861616339984696e-05,0.001358569025055428,0.008141297310024134,0.024884629176345863,0.0025542684606310057,0.0
0.1,0.001,0.01,0.75,0.00046771955535460937,6.989816940373182e-05,0.0013852406949594834,0.008144976161045382,0.02409275398471077,0.0026075365211019473,0.0
0.1,0.001,0.01,0.75,0.0009354391107092187,6.989816940373182e-05,0.0013915253987874506,0.008104508799811642,0.023865390311968947,0.0025705087229697075,0.0
0.1,0.001,0.01,0.9,0.00023385977767730469,5.8861616339984696e-05,0.0013414010536229326,0.00811554535287539,0.025278293135435993,0.0025523196291503615,0.0
0.1,0.001,0.01,0.9,0.00046771955535460937,6.989816940373182e-05,0.00137849613475386,0.008159691565130378,0.024270747259942937,0.0026016900266600143,0.0
0.1,0.001,0.01,0.9,0.0009354391107092187,6.989816940373182e-05,0.0013777297074577665,0.008130260756960385,0.024264900765501005,0.0025783040488922843,0.0
0.1,0.01,0.0001,0.1,0.00023385977767730469,9.565012655247513e-05,0.001569643102399592,0.007828594973217964,0.019202486189280905,0.00206511175898931,0.0
0.1,0.01,0.0001,0.1,0.00046771955535460937,8.829242450997704e-05,0.0015582999784174072,0.00784331037730296,0.01952209455210656,0.0020631629275086657,0.0
0.1,0.01,0.0001,0.1,0.0009354391107092187,8.829242450997704e-05,0.0015742416661761532,0.00784698922832421,0.019059571880700333,0.0020794031898473675,0.0
0.1,0.01,0.0001,0.25,0.00023385977767730469,8.829242450997704e-05,0.0015543145564777209,0.007813879569132967,0.019588354822448462,0.0018695790004313415,0.0
0.1,0.01,0.0001,0.25,0.00046771955535460937,8.829242450997704e-05,0.0015523218455078776,0.00783963152628171,0.019679949902038738,0.0019092052405377737,0.0
0.1,0.01,0.0001,0.25,0.0009354391107092187,8.829242450997704e-05,0.0015556941256106892,0.00784698922832421,0.019432448303996926,0.0019234966713958313,0.0
0.1,0.01,0.0001,0.5,0.00023385977767730469,8.829242450997704e-05,0.0015178326171836679,0.007813879569132967,0.020394521444941614,0.0014863088092379809,0.0
0.1,0.01,0.0001,0.5,0.00046771955535460937,8.829242450997704e-05,0.0015140004807032003,0.007817558420154217,0.020472474704167378,0.001542824922176663,0.0
0.1,0.01,0.0001,0.5,0.0009354391107092187,8.461357348872801e-05,0.0015244238919300726,0.007850668079345459,0.020239264536983628,0.0017182197554346413,0.0
0.1,0.01,0.0001,0.75,0.00023385977767730469,6.254046736123375e-05,0.0014583578590068081,0.007916887397727942,0.022090004833102073,0.0012362087692219745,0.0
0.1,0.01,0.0001,0.75,0.00046771955535460937,7.725587144622992e-05,0.0014744528322247728,0.007927923950791688,0.0214917135685443,0.0013544378790477229,0.0
0.1,0.01,0.0001,0.75,0.0009354391107092187,7.725587144622992e-05,0.0014741462613063357,0.007913208546706694,0.021478721358673337,0.0013953633401412513,0.0
0.1,0.01,0.0001,0.9,0.00023385977767730469,6.254046736123375e-05,0.0014270876253261915,0.007990464418152923,0.02308650733020481,0.0012154212334284363,0.0
0.1,0.01,0.0001,0.9,0.00046771955535460937,7.725587144622992e-05,0.0014536060097710283,0.007975749014067926,0.022197190564537506,0.001233610327247782,0.0
0.1,0.01,0.0001,0.9,0.0009354391107092187,7.725587144622992e-05,0.0014407300311966567,0.007975749014067926,0.02242650306875997,0.0013128628074606467,0.0
0.1,0.01,0.001,0.1,0.00023385977767730469,9.565012655247513e-05,0.0015711759569917787,0.007828594973217964,0.019185596316448655,0.0020969426731731653,0.0
0.1,0.01,0.001,0.1,0.00046771955535460937,8.829242450997704e-05,0.001559526262091157,0.00784331037730296,0.019512350394703337,0.002090446568237685,0.0
0.1,0.01,0.001,0.1,0.0009354391107092187,8.829242450997704e-05,0.0015756212353091215,0.00784698922832421,0.01904722928132292,0.0021086356620570305,0.0
0.1,0.01,0.001,0.25,0.00023385977767730469,8.829242450997704e-05,0.0015552342692330332,0.007813879569132967,0.01958575638047427,0.0018981618621474565,0.0
0.1,0.01,0.001,0.25,0.00046771955535460937,8.829242450997704e-05,0.0015532415582631897,0.00783963152628171,0.01966565847118068,0.0019273943343571197,0.0
0.1,0.01,0.001,0.25,0.0009354391107092187,8.829242450997704e-05,0.0015564605529067828,0.00784698922832421,0.019422704146593705,0.0019429849862022729,0.0
0.1,0.01,0.001,0.5,0.00023385977767730469,8.829242450997704e-05,0.0015192121863166364,0.007828594973217964,0.020388674950499678,0.0015142420604605477,0.0
0.1,0.01,0.001,0.5,0.00046771955535460937,8.829242450997704e-05,0.0015169129044283556,0.007832273824239214,0.020450387947386746,0.0016012898665959889,0.0
0.1,0.01,0.001,0.5,0.0009354391107092187,8.461357348872801e-05,0.0015259567465222593,0.007861704632409205,0.02022432349563202,0.0017578459955410735,0.0
0.1,0.01,0.001,0.75,0.00023385977767730469,6.254046736123375e-05,0.0014588177153844644,0.007927923950791688,0.022056225087437573,0.0013420952796703094,0.0
0.1,0.01,0.001,0.75,0.00046771955535460937,7.725587144622992e-05,0.0014746061176839915,0.007927923950791688,0.021459233043866894,0.0014239462018573663,0.0
0.1,0.01,0.001,0.75,0.0009354391107092187,7.725587144622992e-05,0.001476598828653835,0.007916887397727942,0.02144104395004755,0.001480462314796048,0.0
0.1,0.01,0.001,0.9,0.00023385977767730469,6.254046736123375e-05,0.001427394196244629,0.007994143269174171,0.023058574078982246,0.0012680396834058299,0.0
0.1,0.01,0.001,0.9,0.00046771955535460937,7.725587144622992e-05,0.0014559052916593089,0.007986785567131673,0.022176403028743963,0.0013102643654864545,0.0
0.1,0.01,0.001,0.9,0.0009354391107092187,7.725587144622992e-05,0.0014428760276257186,0.007986785567131673,0.022403766701485788,0.0014200485388960779,0.0
0.1,0.01,0.01,0.1,0.00023385977767730469,9.565012655247513e-05,0.00157224895520631,0.00784698922832421,0.01915766306522609,0.0022593452965601825,0.0
0.1,0.01,0.01,0.1,0.00046771955535460937,8.829242450997704e-05,0.001559986118468813,0.007854346930366707,0.019487665195948512,0.002235959318792452,0.0
0.1,0.01,0.01,0.1,0.0009354391107092187,8.829242450997704e-05,0.001577613946278965,0.007861704632409205,0.01901539836713906,0.0022736367274182397,0.0
0.1,0.01,0.01,0.25,0.00023385977767730469,8.829242450997704e-05,0.0015572269802028764,0.00784331037730296,0.019554575076783962,0.002034580065792551,0.0
0.1,0.01,0.01,0.25,0.00046771955535460937,8.829242450997704e-05,0.0015552342692330332,0.00784698922832421,0.01963577638847747,0.00202808396085707,0.0
0.1,0.01,0.01,0.25,0.0009354391107092187,8.829242450997704e-05,0.001558453263876626,0.00784331037730296,0.019389574011422755,0.0020495211071441563,0.0
0.1,0.01,0.01,0.5,0.00023385977767730469,8.829242450997704e-05,0.0015218180391233542,0.007854346930366707,0.02036204092026421,0.0016532587060798345,0.0
0.1,0.01,0.01,0.5,0.00046771955535460937,8.829242450997704e-05,0.0015187523299389804,0.007854346930366707,0.020427001969619014,0.0017006802721088437,0.0
0.1,0.01,0.01,0.5,0.0009354391107092187,8.461357348872801e-05,0.0015281027429513213,0.00788009888751545,0.0201807995925643,0.0018845200417829469,0.0
0.1,0.01,0.01,0.75,0.00023385977767730469,6.254046736123375e-05,0.0014624965664057135,0.007946318205897933,0.022004905858447277,0.0015148916709540959,0.0
0.1,0.01,0.01,0.75,0.00046771955535460937,7.725587144622992e-05,0.001478591539623678,0.007957354758961682,0.021413110698824983,0.0015856992147508355,0.0
0.1,0.01,0.01,0.75,0.0009354391107092187,7.725587144622992e-05,0.0014804309651343026,0.007927923950791688,0.021368937185263715,0.001696782609147555,0.0
0.1,0.01,0.01,0.9,0.00023385977767730469,6.254046736123375e-05,0.0014335256146133773,0.008008858673259168,0.022962431725937125,0.0015161908919411923,0.0
0.1,0.01,0.01,0.9,0.00046771955535460937,7.725587144622992e-05,0.001460657140895089,0.007994143269174171,0.022076363012737563,0.0015467225851379513,0.0
0.1,0.01,0.01,0.9,0.0009354391107092187,7.725587144622992e-05,0.001448547589616811,0.007994143269174171,0.02229333291758262,0.001648711432624998,0.0
0.3,0.0001,0.0001,0.1,0.00023385977767730469,1.103655306374713e-05,0.001066713510703004,0.008490788157042793,0.03380767891572214,0.004290677309884993,0.0
0.3,0.0001,0.0001,0.1,0.00046771955535460937,1.4715404084996174e-05,0.0010913924696372161,0.008428247689681558,0.03303789048086767,0.004125676244523784,0.0
0.3,0.0001,0.0001,0.1,0.0009354391107092187,2.57519571487433e-05,0.0011159181431122098,0.00838042262640532,0.03227914542440353,0.003990557261865785,0.0
0.3,0.0001,0.0001,0.25,0.00023385977767730469,1.103655306374713e-05,0.0010616550905487865,0.008483430455000295,0.03387523840705114,0.00413347157044636,0.0
0.3,0.0001,0.0001,0.25,0.00046771955535460937,1.4715404084996174e-05,0.0010864873349422175,0.008428247689681558,0.03312039101354828,0.003991856482852881,0.0
0.3,0.0001,0.0001,0.25,0.0009354391107092187,2.57519571487433e-05,0.0011085604410697118,0.008369386073341574,0.0323895792083067,0.0038690800995722966,0.0
0.3,0.0001,0.0001,0.5,0.00023385977767730469,1.103655306374713e-05,0.0010558302430984754,0.008523897816234034,0.03408441298597361,0.004042526101349631,0.0
0.3,0.0001,0.0001,0.5,0.00046771955535460937,1.4715404084996174e-05,0.0010832683402986246,0.008428247689681558,0.03325226194373854,0.003919749718069045,0.0
0.3,0.0001,0.0001,0.5,0.0009354391107092187,2.57519571487433e-05,0.0011073341573959621,0.008358349520277827,0.03243894960581635,0.003770988915046538,0.0
0.3,0.0001,0.0001,0.75,0.00023385977767730469,1.103655306374713e-05,0.0010542973885062884,0.008538613220319029,0.03413638182545745,0.004156207937720543,0.0
0.3,0.0001,0.0001,0.75,0.00046771955535460937,1.4715404084996174e-05,0.0010837281966762807,0.008479751603979046,0.033351002738757844,0.004024337007530285,0.0
0.3,0.0001,0.0001,0.75,0.0009354391107092187,1.4715404084996174e-05,0.0011016625954048697,0.008365707222320325,0.03261044677611304,0.003789827619359432,0.0
0.3,0.0001,0.0001,0.9,0.00023385977767730469,1.103655306374713e-05,0.0010421878372280102,0.008545970922361529,0.03442415927409925,0.004097093382807668,0.0
0.3,0.0001,0.0001,0.9,0.00046771955535460937,1.4715404084996174e-05,0.001075757352796908,0.008490788157042793,0.03354653549731581,0.004033431554439958,0.0
0.3,0.0001,0.0001,0.9,0.0009354391107092187,1.4715404084996174e-05,0.0010950713206584653,0.008413532285596563,0.03287288941550646,0.0038164616495949023,0.0
0.3,0.0001,0.001,0.1,0.00023385977767730469,1.103655306374713e-05,0.0010763704946337826,0.008512861263170286,0.03355692926521258,0.004633022039984825,0.0
0.3,0.0001,0.001,0.1,0.00046771955535460937,1.4715404084996174e-05,0.0011031954499970567,0.008446641944787803,0.03280792836615166,0.004542726181381644,0.0
0.3,0.0001,0.001,0.1,0.0009354391107092187,2.57519571487433e-05,0.0011235824160731453,0.00838410147742657,0.0320855614973262,0.004314063287652724,0.0
0.3,0.0001,0.001,0.25,0.00023385977767730469,1.103655306374713e-05,0.00107192521631644,0.00850550356112779,0.03364072901888028,0.004538828518420355,0.0
0.3,0.0001,0.001,0.25,0.00046771955535460937,1.4715404084996174e-05,0.0010984436007612768,0.008446641944787803,0.03288393279389678,0.004442036554881693,0.0
0.3,0.0001,0.001,0.25,0.0009354391107092187,2.57519571487433e-05,0.0011168378558675221,0.008373064924362824,0.032193396839255185,0.004193235735852782,0.0
0.3,0.0001,0.001,0.5,0.00023385977767730469,1.103655306374713e-05,0.0010676332234583162,0.008545970922361529,0.0338343129459576,0.0044699698061042605,0.0
0.3,0.0001,0.001,0.5,0.00046771955535460937,1.4715404084996174e-05,0.0010950713206584653,0.008446641944787803,0.03300151229322898,0.004356937580226896,0.0
0.3,0.0001,0.001,0.5,0.0009354391107092187,2.57519571487433e-05,0.0011156115721937725,0.008373064924362824,0.0322369207423229,0.004086699614910899,0.0
0.3,0.0001,0.001,0.75,0.00023385977767730469,1.103655306374713e-05,0.0010611952341711302,0.008553328624404026,0.034022699989086545,0.004429044345010732,0.0
0.3,0.0001,0.001,0.75,0.00046771955535460937,1.4715404084996174e-05,0.0010886333313712795,0.008490788157042793,0.033234072849919194,0.00432510666604304,0.0
0.3,0.0001,0.001,0.75,0.0009354391107092187,1.4715404084996174e-05,0.001107947299232837,0.00838042262640532,0.0324896192243131,0.00408994766737864,0.0
0.3,0.0001,0.001,0.9,0.00023385977767730469,1.103655306374713e-05,0.0010533776757509759,0.008586438283595267,0.034263705482192874,0.004417351356126867,0.0
0.3,0.0001,0.001,0.9,0.00046771955535460937,1.4715404084996174e-05,0.0010809690584103438,0.00849814585908529,0.0333964754733062,0.004312764066665627,0.0
0.3,0.0001,0.001,0.9,0.0009354391107092187,1.4715404084996174e-05,0.0011022757372417446,0.00842456883866031,0.032729975106925886,0.004080203509975419,0.0
0.3,0.0001,0.01,0.1,0.00023385977767730469,1.103655306374713e-05,0.001081582200247219,0.008553328624404026,0.03342051106156749,0.004917551436158879,0.0
0.3,0.0001,0.01,0.1,0.00046771955535460937,1.4715404084996174e-05,0.0011103998665803361,0.008472393901936546,0.032630584701413036,0.004835050903478274,0.0
0.3,0.0001,0.01,0.1,0.0009354391107092187,2.57519571487433e-05,0.0011338525418407989,0.008417211136617812,0.031901072117158556,0.004646663860349335,0.0
0.3,0.0001,0.01,0.25,0.00023385977767730469,1.103655306374713e-05,0.0010792829183589381,0.008545970922361529,0.03352379913004163,0.004756448033758958,0.0
0.3,0.0001,0.01,0.25,0.00046771955535460937,1.4715404084996174e-05,0.0011059545882629938,0.008468715050915298,0.03274946342173233,0.004660955291207392,0.0
0.3,0.0001,0.01,0.25,0.0009354391107092187,2.57519571487433e-05,0.0011261882688798634,0.008395138030490317,0.03203424226833591,0.004475816300546193,0.0
0.3,0.0001,0.01,0.5,0.00023385977767730469,1.103655306374713e-05,0.0010739179272862833,0.008586438283595267,0.03370763889971573,0.004701880752300921,0.0
0.3,0.0001,0.01,0.5,0.00046771955535460937,1.4715404084996174e-05,0.0011033487354562756,0.008494467008064041,0.03287094058402582,0.004580403590007431,0.0
0.3,0.0001,0.01,0.5,0.0009354391107092187,2.57519571487433e-05,0.0011261882688798637,0.008391459179469068,0.032065423572026214,0.004395264599346232,0.0
0.3,0.0001,0.01,0.75,0.00023385977767730469,1.103655306374713e-05,0.001066560225243785,0.008593795985637765,0.03392525841505433,0.0046265259350493455,0.0
0.3,0.0001,0.01,0.75,0.00046771955535460937,1.4715404084996174e-05,0.0010976771734651834,0.008538613220319029,0.03309895386726119,0.004574557095565499,0.0
0.3,0.0001,0.01,0.75,0.0009354391107092187,1.4715404084996174e-05,0.0011185239959189278,0.008413532285596563,0.03231487400154867,0.004385520441943011,0.0
0.3,0.0001,0.01,0.9,0.00023385977767730469,1.103655306374713e-05,0.0010590492377420683,0.008608511389722762,0.03415067325631551,0.0046791443850267385,0.0
0.3,0.0001,0.01,0.9,0.00046771955535460937,1.4715404084996174e-05,0.0010913924696372161,0.008545970922361529,0.03323926973386757,0.004609636062217095,0.0
0.3,0.0001,0.01,0.9,0.0009354391107092187,1.4715404084996174e-05,0.0011133122903054917,0.008457678497851551,0.03253184390639372,0.004408906419710742,0.0
0.3,0.001,0.0001,0.1,0.00023385977767730469,3.310965919124139e-05,0.0011097867247434614,0.008487109306021543,0.0325571787156421,0.004005498303217391,0.0
0.3,0.001,0.0001,0.1,0.00046771955535460937,3.6788510212490435e-05,0.0011315532599525185,0.008409853434575313,0.031815323532010206,0.00392819465448517,0.0
0.3,0.001,0.0001,0.1,0.0009354391107092187,3.6788510212490435e-05,0.001155465791590637,0.008350991818235329,0.031167661869942784,0.003761244757643317,0.0
0.3,0.001,0.0001,0.25,0.00023385977767730469,2.207310612749426e-05,0.0010972173170875272,0.008494467008064041,0.03278324316739683,0.003641716426830472,0.0
0.3,0.001,0.0001,0.25,0.00046771955535460937,3.6788510212490435e-05,0.0011205167068887713,0.008417211136617812,0.03197317888194239,0.0035416764108240693,0.0
0.3,0.001,0.0001,0.25,0.0009354391107092187,3.6788510212490435e-05,0.00114918108776267,0.00834363411619283,0.03125600889706532,0.003557267062669224,0.0
0.3,0.001,0.0001,0.5,0.00023385977767730469,2.207310612749426e-05,0.0010780566346851885,0.008479751603979046,0.033191848167838565,0.0034156519750757446,0.0
0.3,0.001,0.0001,0.5,0.00046771955535460937,3.6788510212490435e-05,0.0010967574607098711,0.008413532285596563,0.03257406858847435,0.003332501831901592,0.0
0.3,0.001,0.0001,0.5,0.0009354391107092187,3.6788510212490435e-05,0.0011189838522965838,0.00838042262640532,0.031900422506665006,0.003284430655379035,0.0
0.3,0.001,0.0001,0.75,0.00023385977767730469,2.207310612749426e-05,0.0010651806561108167,0.008476072752957796,0.03354588588682226,0.0031960836282564973,0.0
0.3,0.001,0.0001,0.75,0.00046771955535460937,3.6788510212490435e-05,0.001084188053053937,0.008409853434575313,0.032932003970419337,0.003156457388150065,0.0
0.3,0.001,0.0001,0.75,0.0009354391107092187,3.6788510212490435e-05,0.0011091735829065867,0.00838778032844782,0.032159617093590685,0.00310773660113396,0.0
0.3,0.001,0.0001,0.9,0.00023385977767730469,1.103655306374713e-05,0.0010443338336570721,0.008453999646830303,0.03406882233412845,0.003186989081346824,0.0
0.3,0.001,0.0001,0.9,0.00046771955535460937,1.4715404084996174e-05,0.0010702390762650342,0.008395138030490317,0.03329448662581916,0.0031486620622274883,0.0
0.3,0.001,0.0001,0.9,0.0009354391107092187,2.57519571487433e-05,0.0010939983224439343,0.008358349520277827,0.032554580273667914,0.0030031493116727207,0.0
0.3,0.001,0.001,0.1,0.00023385977767730469,3.310965919124139e-05,0.0011122392920909607,0.00849814585908529,0.032553930663174364,0.004126325855017332,0.0
0.3,0.001,0.001,0.1,0.00046771955535460937,3.6788510212490435e-05,0.0011313999744932996,0.008417211136617812,0.03180947703756828,0.003989907651372237,0.0
0.3,0.001,0.001,0.1,0.0009354391107092187,3.6788510212490435e-05,0.0011550059352129808,0.008354670669256577,0.0311449255026686,0.0038645328261174595,0.0
0.3,0.001,0.001,0.25,0.00023385977767730469,2.207310612749426e-05,0.0010990567425981518,0.008509182412149038,0.03276635329456458,0.003735909948394943,0.0
0.3,0.001,0.001,0.25,0.00046771955535460937,3.6788510212490435e-05,0.0011220495614809583,0.008439284242745307,0.031945895241213364,0.0036339211009078953,0.0
0.3,0.001,0.001,0.25,0.0009354391107092187,3.6788510212490435e-05,0.0011519402260286068,0.00834731296721408,0.03118520135326858,0.003706027865691731,0.0
0.3,0.001,0.001,0.5,0.00023385977767730469,2.207310612749426e-05,0.0010815822002472185,0.00849814585908529,0.03316196608513535,0.0035702592725401845,0.0
0.3,0.001,0.001,0.5,0.00046771955535460937,3.6788510212490435e-05,0.001099516598975808,0.008435605391724057,0.03248767039283246,0.003517640822562791,0.0
0.3,0.001,0.001,0.5,0.0009354391107092187,3.6788510212490435e-05,0.001120516706888771,0.00838042262640532,0.03183805989928439,0.003412403922608004,0.0
0.3,0.001,0.001,0.75,0.00023385977767730469,2.207310612749426e-05,0.0010756040673376892,0.00849814585908529,0.033348404296783644,0.003511794328120859,0.0
0.3,0.001,0.001,0.75,0.00046771955535460937,3.6788510212490435e-05,0.0010910858987187788,0.008435605391724057,0.03275011303222588,0.0034474828892596004,0.0
0.3,0.001,0.001,0.75,0.0009354391107092187,3.6788510212490435e-05,0.0011143852885200228,0.008395138030490317,0.03203943915228429,0.0033428955997983605,0.0
0.3,0.001,0.001,0.9,0.00023385977767730469,1.103655306374713e-05,0.0010529178193733198,0.008472393901936546,0.03388303373297371,0.0035371291373692327,0.0
0.3,0.001,0.001,0.9,0.00046771955535460937,1.4715404084996174e-05,0.0010789763474405006,0.008417211136617812,0.033097005035780544,0.003503999002198282,0.0
0.3,0.001,0.001,0.9,0.0009354391107092187,2.57519571487433e-05,0.001101049453567995,0.008362028371299075,0.032401272197190564,0.0033344506633822355,0.0
0.3,0.001,0.01,0.1,0.00023385977767730469,3.310965919124139e-05,0.0011234291306139266,0.008509182412149038,0.03232072049599061,0.004512844098678433,0.0
0.3,0.001,0.01,0.1,0.00046771955535460937,3.6788510212490435e-05,0.001144889094904546,0.008439284242745307,0.03159640479568451,0.0044420365548816934,0.0
0.3,0.001,0.01,0.1,0.0009354391107092187,3.6788510212490435e-05,0.0011668089155728216,0.008376743775384072,0.030973428332371915,0.004236110028426956,0.0
0.3,0.001,0.01,0.25,0.00023385977767730469,2.207310612749426e-05,0.001110553152039555,0.00853493436929778,0.03259030885081305,0.004206227945723745,0.0
0.3,0.001,0.01,0.25,0.00046771955535460937,3.6788510212490435e-05,0.0011344656836776736,0.008435605391724057,0.03172827572587477,0.004071108963065746,0.0
0.3,0.001,0.01,0.25,0.0009354391107092187,3.6788510212490435e-05,0.0011609840681225108,0.008369386073341574,0.031018901066920273,0.0040821523414560626,0.0
0.3,0.001,0.01,0.5,0.00023385977767730469,2.207310612749426e-05,0.0010961443188729962,0.008523897816234034,0.03297227982101932,0.004027585059998025,0.0
0.3,0.001,0.01,0.5,0.00046771955535460937,3.6788510212490435e-05,0.0011128524339278356,0.008435605391724057,0.03226810204601321,0.003934041148927103,0.0
0.3,0.001,0.01,0.5,0.0009354391107092187,3.6788510212490435e-05,0.0011335459709223615,0.008398816881511567,0.031599003237658706,0.0038580367211819796,0.0
0.3,0.001,0.01,0.75,0.00023385977767730469,2.207310612749426e-05,0.0010860274785645613,0.008545970922361529,0.03322952557646435,0.003941186864356132,0.0
0.3,0.001,0.01,0.75,0.00046771955535460937,3.6788510212490435e-05,0.001101509309945651,0.008442963093766555,0.03262149015450336,0.0038495917847658546,0.0
0.3,0.001,0.01,0.75,0.0009354391107092187,3.6788510212490435e-05,0.00112542184158377,0.008402495732532815,0.03182636691040052,0.0037411068323433268,0.0
0.3,0.001,0.01,0.9,0.00023385977767730469,1.103655306374713e-05,0.0010638010869778484,0.008509182412149038,0.03373492254044475,0.003963273621136767,0.0
0.3,0.001,0.01,0.9,0.00046771955535460937,1.4715404084996174e-05,0.001084647909431593,0.008428247689681558,0.03296058683213545,0.0038632336051303644,0.0
0.3,0.001,0.01,0.9,0.0009354391107092187,2.57519571487433e-05,0.0011107064374987737,0.00838410147742657,0.03221288515406163,0.003741756442836875,0.0
0.3,0.01,0.0001,0.1,0.00023385977767730469,3.310965919124139e-05,0.0012172398316557772,0.00838042262640532,0.02935329976146302,0.0033435452102919087,0.0
0.3,0.01,0.0001,0.1,0.00046771955535460937,3.6788510212490435e-05,0.001240539221457021,0.00834731296721408,0.028728374466669787,0.0032876787078467747,0.0
0.3,0.01,0.0001,0.1,0.0009354391107092187,3.6788510212490435e-05,0.001258167049267173,0.008358349520277827,0.027964432526257254,0.003194134796775853,0.0
0.3,0.01,0.0001,0.25,0.00023385977767730469,2.9430808169992348e-05,0.0011914878745070338,0.008362028371299075,0.029848302957546657,0.0028336009728566753,0.0
0.3,0.01,0.0001,0.25,0.00046771955535460937,2.9430808169992348e-05,0.0012230646791060883,0.008362028371299075,0.029101250889966374,0.0028712783814824634,0.0
0.3,0.01,0.0001,0.25,0.0009354391107092187,2.9430808169992348e-05,0.0012445246433967075,0.00834731296721408,0.028371738305711897,0.0028387978568050597,0.0
0.3,0.01,0.0001,0.5,0.00023385977767730469,3.310965919124139e-05,0.0011563855043459491,0.008435605391724057,0.030812974540465537,0.0024133029835310747,0.0
0.3,0.01,0.0001,0.5,0.00046771955535460937,2.9430808169992348e-05,0.0011821374614946927,0.008369386073341574,0.03006852091485945,0.0024626733810407283,0.0
0.3,0.01,0.0001,0.5,0.0009354391107092187,2.9430808169992348e-05,0.0012098821296132791,0.00834731296721408,0.029428004968221056,0.0024717679279504007,0.0
0.3,0.01,0.0001,0.75,0.00023385977767730469,3.310965919124139e-05,0.0011163779994898659,0.00838042262640532,0.03192770614739402,0.0021495611231505587,0.0
0.3,0.01,0.0001,0.75,0.00046771955535460937,3.6788510212490435e-05,0.0011424365275570466,0.00833995526517158,0.03117026031191698,0.002146313070682819,0.0
0.3,0.01,0.0001,0.75,0.0009354391107092187,3.6788510212490435e-05,0.0011709476229717268,0.008299487903937842,0.03041086564495928,0.002150210733644107,0.0
0.3,0.01,0.0001,0.9,0.00023385977767730469,3.310965919124139e-05,0.0010875603331567485,0.008402495732532815,0.03286639331057098,0.0019254455028764753,0.0
0.3,0.01,0.0001,0.9,0.00046771955535460937,3.6788510212490435e-05,0.0011082538701512742,0.008336276414150332,0.03217001086148745,0.0019527291436054939,0.0
0.3,0.01,0.0001,0.9,0.0009354391107092187,3.6788510212490435e-05,0.0011364583946475168,0.008288451350874094,0.031435951003778134,0.0020059972040764357,0.0
0.3,0.01,0.001,0.1,0.00023385977767730469,3.310965919124139e-05,0.0012172398316557772,0.00838042262640532,0.02935200054047593,0.003344844431279005,0.0
0.3,0.01,0.001,0.1,0.00046771955535460937,3.6788510212490435e-05,0.001240539221457021,0.00834731296721408,0.02872707524568269,0.003288977928833871,0.0
0.3,0.01,0.001,0.1,0.0009354391107092187,3.6788510212490435e-05,0.001258167049267173,0.008358349520277827,0.02796313330527016,0.0031954340177629496,0.0
0.3,0.01,0.001,0.25,0.00023385977767730469,2.9430808169992348e-05,0.0011922543018031274,0.008362028371299075,0.02983596035816924,0.0028459435722340883,0.0
0.3,0.01,0.001,0.25,0.00046771955535460937,2.9430808169992348e-05,0.0012238311064021816,0.008362028371299075,0.029088908290588963,0.0029005108536921263,0.0
0.3,0.01,0.001,0.25,0.0009354391107092187,2.9430808169992348e-05,0.0012452910706928012,0.00834731296721408,0.028358746095840937,0.0028511404561824736,0.0
0.3,0.01,0.001,0.5,0.00023385977767730469,3.310965919124139e-05,0.0011563855043459491,0.008435605391724057,0.0308084272670107,0.002456177276105247,0.0
0.3,0.01,0.001,0.5,0.00046771955535460937,2.9430808169992348e-05,0.0011827506033315674,0.008369386073341574,0.030065922472885257,0.00249905156867942,0.0
0.3,0.01,0.001,0.5,0.0009354391107092187,2.9430808169992348e-05,0.0012098821296132791,0.00834731296721408,0.029428004968221056,0.0024717679279504007,0.0
0.3,0.01,0.001,0.75,0.00023385977767730469,3.310965919124139e-05,0.0011159181431122098,0.00838042262640532,0.03191731237949725,0.0021774943743731257,0.0
0.3,0.01,0.001,0.75,0.00046771955535460937,3.6788510212490435e-05,0.0011410569584240783,0.00833995526517158,0.03114882316562989,0.0021989315206602123,0.0
0.3,0.01,0.001,0.75,0.0009354391107092187,3.6788510212490435e-05,0.0011712541938901642,0.008299487903937842,0.03039657421410123,0.002191136194737635,0.0
0.3,0.01,0.001,0.9,0.00023385977767730469,3.310965919124139e-05,0.0010869471913198738,0.008402495732532815,0.032846904995764536,0.0019858592787764455,0.0
0.3,0.01,0.001,0.9,0.00046771955535460937,3.6788510212490435e-05,0.0011059545882629938,0.008336276414150332,0.03214662488371972,0.00202483590838933,0.0
