Line,putative.donor,max.match,founder.match,min.others,mean.others,max.others,sd.others,B73,CML103,CML228,CML247,CML277,CML322,CML333,CML52,CML69,KI3,Ki11,M162W,Mo17,Mo18W,NC350,NC358,Oh43,Tx303,Tzi8
CML69/B73 NIL-1070,CML69,0.853333333333333,Uncertain,0.671232876712329,0.755707211491252,0.84,0.0558740954697344,0.675324675324675,0.68,0.76056338028169,0.753846153846154,0.743243243243243,0.784615384615385,0.671232876712329,0.816901408450704,0.828571428571429,0.853333333333333,0.763157894736842,0.84,0.723684210526316,0.690140845070423,0.753424657534247,0.805194805194805,0.797297297297297,0.698630136986301,0.816901408450704
CML69/B73 NIL-1073,CML69,0.932638331996792,Oh43,0.615699100572363,0.661702544852275,0.689686098654709,0.0191091742045717,0.689210950080515,0.658238172920065,0.671654197838736,0.663052543786489,0.636889991728701,0.689686098654709,0.667763157894737,0.67786391042205,0.637362637362637,0.657785179017485,0.615699100572363,0.645267489711934,0.686591276252019,0.663503019844694,0.666103127641589,0.661876584953508,0.932638331996792,0.659574468085106,0.662523900573614
CML69/B73 NIL-1077,CML69,0.956834532374101,CML69,0.62093023255814,0.685793808956218,0.76555023923445,0.0387977543769488,0.700665188470067,0.698876404494382,0.62093023255814,0.668965517241379,0.685968819599109,0.721485411140584,0.726415094339623,0.76555023923445,0.956834532374101,0.67816091954023,0.648275862068965,0.710900473933649,0.623582766439909,0.655813953488372,0.649038461538462,0.740654205607477,0.67337807606264,0.683720930232558,0.691906005221932
CML69/B73 NIL-1079,CML69,0.891428571428571,Mo17,0.621346886912325,0.671980331579172,0.734669811320755,0.0301640016210433,0.705417607223476,0.681765389082462,0.663934426229508,0.644366197183099,0.664719626168224,0.662468513853904,0.629320619785459,0.659090909090909,0.734669811320755,0.669822485207101,0.66977829638273,0.675862068965517,0.891428571428571,0.641304347826087,0.66824644549763,0.678445229681979,0.728222996515679,0.696864111498258,0.621346886912325
CML69/B73 NIL-1081,CML69,0.954496596202078,Mo17,0.649084249084249,0.664160549821416,0.695429616087751,0.0105560717992426,0.666194690265487,0.659512550018188,0.668836140888208,0.655810510732791,0.670095518001469,0.652668759811617,0.655336257309941,0.658057054741712,0.695429616087751,0.649084249084249,0.65534866739686,0.669931084512151,0.954496596202078,0.670531039640987,0.669312169312169,0.662958843159066,0.671976828385228,0.666303953572724,0.657501963864886
CML69/B73 NIL-1090,CML69,0.944852941176471,CML69,0.663003663003663,0.711515562746313,0.775735294117647,0.0270653927101926,0.740072202166065,0.693486590038314,0.697416974169742,0.708487084870849,0.775735294117647,0.701195219123506,0.68978102189781,0.709677419354839,0.944852941176471,0.706563706563707,0.766798418972332,0.694117647058824,0.663003663003663,0.708812260536398,0.713235294117647,0.693227091633466,0.719101123595506,0.724528301886792,0.702040816326531
CML69/B73 NIL-1091,CML69,1,CML69,0.588732394366197,0.66632648105955,0.711180124223602,0.03511582230554,0.588732394366197,0.693877551020408,0.693215339233038,0.662790697674419,0.694767441860465,0.711180124223602,0.701449275362319,0.624242424242424,1,0.681681681681682,0.661721068249258,0.637724550898204,0.664756446991404,0.694362017804154,0.677514792899408,0.686335403726708,0.605797101449275,0.63049853372434,0.683229813664596
CML69/B73 NIL-1094,CML69,0.770491803278688,Uncertain,0.589371980676328,0.6506275213784,0.698067632850242,0.0318851694122613,0.63448275862069,0.652582159624413,0.589371980676328,0.627848101265823,0.622549019607843,0.614987080103359,0.679334916864608,0.621428571428571,0.654846335697399,0.625592417061611,0.678217821782178,0.698067632850242,0.668235294117647,0.650632911392405,0.680387409200969,0.689655172413793,0.770491803278688,0.696172248803828,0.626903553299492
CML69/B73 NIL-1096,CML69,0.857142857142857,Uncertain,0.566666666666667,0.676583734130812,0.830985915492958,0.0730612337357974,0.6,0.739130434782609,0.657534246575342,0.779411764705882,0.621212121212121,0.566666666666667,0.73015873015873,0.634920634920635,0.621212121212121,0.597222222222222,0.710144927536232,0.733333333333333,0.768115942028985,0.830985915492958,0.647058823529412,0.633802816901408,0.857142857142857,0.671232876712329,0.636363636363636
CML69/B73 NIL-1116,CML69,0.988571428571429,CML69,0.593659942363112,0.692405638843512,0.759146341463415,0.0453912774928449,0.651428571428571,0.660056657223796,0.720930232558139,0.68562874251497,0.685878962536023,0.721311475409836,0.698550724637681,0.759146341463415,0.988571428571429,0.727272727272727,0.710144927536232,0.685131195335277,0.59375,0.668711656441718,0.722388059701493,0.722054380664653,0.593659942363112,0.724137931034483,0.733118971061093
CML69/B73 NIL-1117,CML69,0.994318181818182,CML69,0.591682419659735,0.684176054087253,0.769547325102881,0.0408673140460653,0.654205607476635,0.718518518518519,0.650190114068441,0.6796875,0.693916349809886,0.6553911205074,0.689922480620155,0.769547325102881,0.994318181818182,0.662835249042146,0.690875232774674,0.665399239543726,0.642322097378277,0.668615984405458,0.728682170542636,0.725868725868726,0.591682419659735,0.717228464419476,0.710280373831776
CML69/B73 NIL-1122,CML69,1,CML69,0.623931623931624,0.71459503245639,0.786324786324786,0.0415651560394,0.646551724137931,0.703389830508475,0.775862068965517,0.716814159292035,0.722689075630252,0.725490196078431,0.733333333333333,0.680672268907563,1,0.773913043478261,0.786324786324786,0.720338983050847,0.697478991596639,0.716814159292035,0.721739130434783,0.721739130434783,0.623931623931624,0.672413793103448,0.723214285714286
CML69/B73 NIL-1135A,CML69,0.966666666666667,CML69,0.66711051930759,0.698064670573629,0.716234652114598,0.0141424898696513,0.701986754966887,0.683443708609272,0.712162162162162,0.714681440443213,0.704761904761905,0.705882352941177,0.685950413223141,0.699430199430199,0.966666666666667,0.698648648648649,0.716234652114598,0.690348525469169,0.695424836601307,0.67574931880109,0.710382513661202,0.700960219478738,0.66711051930759,0.686666666666667,0.715339233038348
CML69/B73 NIL-1145,CML69,0.978851963746224,CML69,0.602678571428571,0.6744183121674,0.727868852459016,0.0352343377850787,0.636498516320475,0.674556213017751,0.659125188536953,0.723704866562009,0.679817905918058,0.650741350906096,0.660550458715596,0.703525641025641,0.978851963746224,0.709480122324159,0.678733031674208,0.649923896499239,0.625931445603577,0.659021406727829,0.710280373831776,0.71496062992126,0.602678571428571,0.672131147540984,0.727868852459016
CML69/B73 NIL-1162,CML69,0.902843601895735,CML69,0.615017878426698,0.6715866590776,0.731182795698925,0.0355253828594343,0.63302752293578,0.656177156177156,0.652605459057072,0.695493300852619,0.646713615023474,0.673913043478261,0.67103694874851,0.726923076923077,0.902843601895735,0.711377245508982,0.713443396226415,0.644366197183099,0.615017878426698,0.66193853427896,0.731182795698925,0.681331747919144,0.616647127784291,0.656577415599534,0.700787401574803
CML69/B73 NIL-1167,CML69,0.972933430870519,CML69,0.638948116560057,0.673487766004485,0.720059880239521,0.0217681456882383,0.692634560906516,0.680835734870317,0.673992673992674,0.65938864628821,0.663749088256747,0.669272869429242,0.670297748729121,0.720059880239521,0.972933430870519,0.70669577874818,0.680434782608696,0.656748911465893,0.638948116560057,0.642419601837672,0.682291666666667,0.671333824613117,0.642703091301222,0.674603174603175,0.696369636963696
CML69/B73 NIL-1176,CML69,0.952380952380952,CML69,0.601036269430052,0.672621412775281,0.73,0.0419712586900603,0.719047619047619,0.639593908629442,0.678571428571429,0.695876288659794,0.669950738916256,0.727272727272727,0.641791044776119,0.723618090452261,0.952380952380952,0.673366834170854,0.705882352941177,0.651515151515151,0.634146341463415,0.601036269430052,0.701030927835051,0.73,0.607843137254902,0.618811881188119,0.687830687830688
CML69/B73 NIL-1178,CML69,0.955645161290323,CML69,0.629126213592233,0.678802022589068,0.722986247544204,0.0223372433205978,0.672253258845438,0.675834970530452,0.700787401574803,0.669322709163347,0.664047151277014,0.651804670912951,0.682261208576998,0.661290322580645,0.955645161290323,0.722986247544204,0.697029702970297,0.668615984405458,0.690196078431373,0.663244353182752,0.688888888888889,0.713147410358566,0.629126213592233,0.687861271676301,0.679738562091503
CML69/B73 NIL-1185,CML69,0.927255550307038,CML103,0.657943925233645,0.688489459382494,0.734534827082319,0.0172584671945285,0.657943925233645,0.927255550307038,0.688082393330064,0.697594501718213,0.69263862332696,0.67816091954023,0.692344497607655,0.693635915145535,0.734534827082319,0.694117647058824,0.680268843014882,0.68129218900675,0.671719564187589,0.682706766917293,0.69488188976378,0.697720515361744,0.658349328214971,0.692708333333333,0.704109589041096
CML69/B73 NIL-1189,CML69,0.917431192660551,Oh43,0.584070796460177,0.633482677544289,0.666666666666667,0.0201887170738326,0.584070796460177,0.630541871921182,0.62085308056872,0.654028436018957,0.607843137254902,0.651933701657459,0.650943396226415,0.62962962962963,0.632558139534884,0.663551401869159,0.625,0.621495327102804,0.639810426540284,0.642857142857143,0.621495327102804,0.666666666666667,0.917431192660551,0.635071090047393,0.624338624338624
CML69/B73 NIL-1199,CML69,0.994535519125683,CML69,0.597701149425287,0.672641700680282,0.779005524861878,0.0501608037039047,0.695187165775401,0.655737704918033,0.664772727272727,0.681564245810056,0.779005524861878,0.615853658536585,0.698924731182796,0.631284916201117,0.994535519125683,0.66304347826087,0.640883977900553,0.597701149425287,0.664864864864865,0.605555555555556,0.730337078651685,0.689839572192513,0.698924731182796,0.633333333333333,0.760736196319018
CML69/B73 NIL-1206,CML69,1,Uncertain,0.625,0.728511398647686,0.907407407407407,0.0739674128229638,0.639344262295082,0.76271186440678,0.819672131147541,0.783333333333333,0.758064516129032,0.764705882352941,0.637931034482759,0.706896551724138,1,0.790322580645161,0.639344262295082,0.741379310344828,0.709090909090909,0.625,0.758620689655172,0.709677419354839,0.661290322580645,0.698412698412698,0.907407407407407
CML69/B73 NIL-1214,CML69,0.985714285714286,CML69,0.590062111801242,0.680417586756113,0.825174825174825,0.0560782796176343,0.62111801242236,0.662576687116564,0.666666666666667,0.645962732919255,0.6875,0.666666666666667,0.734567901234568,0.825174825174825,0.985714285714286,0.7,0.685534591194969,0.721518987341772,0.68125,0.59375,0.654088050314465,0.690789473684211,0.590062111801242,0.666666666666667,0.753623188405797
CML69/B73 NIL-1219,CML69,0.935779816513762,CML69,0.669811320754717,0.712343461838639,0.801801801801802,0.038337753026412,0.675675675675676,0.69811320754717,0.678571428571429,0.752293577981651,0.767857142857143,0.721153846153846,0.669811320754717,0.76,0.935779816513762,0.672897196261682,0.727272727272727,0.678899082568807,0.735849056603774,0.714285714285714,0.68,0.690909090909091,0.690909090909091,0.801801801801802,0.705882352941177
CML69/B73 NIL-1221,CML69,0.987841945288754,CML69,0.663716814159292,0.714229858385949,0.793939393939394,0.0404065005724553,0.671597633136095,0.761904761904762,0.725694444444444,0.793939393939394,0.780780780780781,0.730650154798762,0.729411764705882,0.737160120845921,0.987841945288754,0.671826625386997,0.707462686567164,0.68452380952381,0.69047619047619,0.664516129032258,0.731012658227848,0.685800604229607,0.678787878787879,0.663716814159292,0.746875
CML69/B73 NIL-1227,CML69,1,Uncertain,0.5,0.686120451331997,0.886363636363636,0.0903739908595987,0.709090909090909,0.6,0.692307692307692,0.595744680851064,0.833333333333333,0.666666666666667,0.745098039215686,0.647058823529412,1,0.886363636363636,0.74,0.660377358490566,0.5,0.583333333333333,0.685185185185185,0.703703703703704,0.68,0.66,0.761904761904762
CML69/B73 NIL-1232,CML69,1,NC358,0.547770700636943,0.668655085215943,0.755395683453237,0.0598885022438341,0.547770700636943,0.700636942675159,0.671140939597315,0.755395683453237,0.57516339869281,0.644444444444444,0.71523178807947,0.689655172413793,0.640522875816993,0.701388888888889,0.718954248366013,0.628205128205128,0.618421052631579,0.719178082191781,0.736486486486487,1,0.580645161290323,0.67515923566879,0.717391304347826
CML69/B73 NIL-1237,CML69,0.980091883614089,CML69,0.627511591962906,0.680412033386127,0.722033898305085,0.0243073859281022,0.683658170914543,0.679273827534039,0.666666666666667,0.690705128205128,0.698924731182796,0.7,0.685975609756098,0.678461538461538,0.980091883614089,0.687211093990755,0.68798751950078,0.67601246105919,0.651515151515151,0.675718849840256,0.674922600619195,0.721864951768489,0.638972809667674,0.627511591962906,0.722033898305085
CML69/B73 NIL-1239A,CML69,0.995555555555556,CML69,0.604261796042618,0.671769427036887,0.715670436187399,0.0299933185231338,0.636764705882353,0.669150521609538,0.654798761609907,0.693623639191291,0.689863842662632,0.711221122112211,0.675716440422323,0.673716012084592,0.995555555555556,0.682852807283763,0.695852534562212,0.653092006033183,0.655737704918033,0.65149136577708,0.68160741885626,0.7125,0.633928571428571,0.604261796042618,0.715670436187399
CML69/B73 NIL-1239B,CML69,0.995356037151703,CML69,0.603149606299213,0.664368173723948,0.695945945945946,0.0261645185851137,0.633435582822086,0.677018633540373,0.652312599681021,0.694308943089431,0.687598116169545,0.688135593220339,0.67817896389325,0.669826224328594,0.995356037151703,0.671899529042386,0.675718849840256,0.657232704402516,0.643410852713178,0.646579804560261,0.665064102564103,0.693811074918567,0.625,0.603149606299213,0.695945945945946
Ki11/B73 NIL-1001,Ki11,0.991452991452991,Uncertain,0.589285714285714,0.728143776182396,0.923076923076923,0.0824038317680095,0.826086956521739,0.732758620689655,0.675213675213675,0.658119658119658,0.805309734513274,0.726415094339623,0.625,0.625,0.739130434782609,0.923076923076923,0.991452991452991,0.714285714285714,0.589285714285714,0.694444444444444,0.785714285714286,0.743362831858407,0.813559322033898,0.692982456140351,0.736842105263158
Ki11/B73 NIL-1006,Ki11,0.992753623188406,Ki11,0.667145938173976,0.710727986604877,0.775256222547584,0.0261639318245769,0.667145938173976,0.708002883922134,0.751101321585903,0.732680722891566,0.706959706959707,0.723320158102767,0.688235294117647,0.69618320610687,0.704005934718101,0.775256222547584,0.992753623188406,0.695364238410596,0.702683103698332,0.698184568835098,0.719850187265918,0.738059701492537,0.69059583632448,0.682114409847936,0.71336032388664
Ki11/B73 NIL-1015,Ki11,0.995391705069124,Ki11,0.64274322169059,0.668560967883511,0.703416149068323,0.0191102294046619,0.694610778443114,0.644615384615385,0.703416149068323,0.64274322169059,0.681747269890796,0.68936877076412,0.664624808575804,0.646592709984152,0.648148148148148,0.674603174603175,0.995391705069124,0.679127725856698,0.682098765432099,0.646302250803859,0.683962264150943,0.650231124807396,0.662079510703364,0.662576687116564,0.677248677248677
Ki11/B73 NIL-1018,Ki11,0.995983935742972,Ki11,0.622406639004149,0.670367461456582,0.716599190283401,0.0260583274303281,0.668,0.716599190283401,0.689243027888446,0.63265306122449,0.622406639004149,0.654867256637168,0.711382113821138,0.682730923694779,0.68,0.650205761316872,0.995983935742972,0.656126482213439,0.651821862348178,0.672199170124481,0.650406504065041,0.697211155378486,0.657370517928287,0.700404858299595,0.672985781990521
Ki11/B73 NIL-1032,Ki11,0.991364421416235,Ki11,0.631304347826087,0.664636056362696,0.710571923743501,0.0222949943427686,0.646153846153846,0.631304347826087,0.710571923743501,0.664233576642336,0.675392670157068,0.663498098859316,0.659722222222222,0.670309653916211,0.638078902229846,0.686067019400353,0.991364421416235,0.654044750430293,0.679376083188908,0.643115942028985,0.692170818505338,0.659090909090909,0.637152777777778,0.655052264808362,0.69811320754717
Ki11/B73 NIL-1038,Ki11,0.851851851851852,B73,0.547945205479452,0.636556534718267,0.741258741258741,0.053460896693703,0.851851851851852,0.67741935483871,0.673611111111111,0.565789473684211,0.649006622516556,0.644927536231884,0.568627450980392,0.574324324324324,0.547945205479452,0.655405405405405,0.666666666666667,0.648648648648649,0.682119205298013,0.655629139072848,0.612244897959184,0.741258741258741,0.603896103896104,0.705882352941177,0.584615384615385
Ki11/B73 NIL-1039A,Ki11,0.991493383742911,Ki11,0.655367231638418,0.688891213916841,0.735553379040157,0.0206840484024957,0.655367231638418,0.692753623188406,0.675464320625611,0.701980198019802,0.703812316715543,0.668803418803419,0.682306940371456,0.71028971028971,0.696881091617934,0.735553379040157,0.991493383742911,0.666346153846154,0.676245210727969,0.66468253968254,0.699404761904762,0.687747035573123,0.673724735322425,0.691287878787879,0.717391304347826
Ki11/B73 NIL-1039B,Ki11,0.990521327014218,Ki11,0.648725212464589,0.702034316374995,0.741379310344828,0.0239242929790319,0.648725212464589,0.709055876685935,0.6935960591133,0.720079129574679,0.717348927875244,0.671657754010695,0.688109161793372,0.723061430010071,0.712609970674487,0.740196078431373,0.990521327014218,0.69126213592233,0.673724735322425,0.696606786427146,0.711155378486056,0.704950495049505,0.681818181818182,0.711281070745698,0.741379310344828
Ki11/B73 NIL-1046,Ki11,0.995065789473684,Ki11,0.642448979591837,0.703764313363419,0.739279588336192,0.0280608605697466,0.642448979591837,0.69608659450458,0.697021276595745,0.728288907996561,0.728040540540541,0.676795580110497,0.709322033898305,0.730873087308731,0.724957555178268,0.739279588336192,0.995065789473684,0.685545224006762,0.668614357262103,0.681857265692175,0.726569217540843,0.71025641025641,0.668901927912825,0.714756801319044,0.738142292490119
Ki11/B73 NIL-1054,Ki11,0.99468438538206,Ki11,0.665325285043595,0.693984054349639,0.729308005427408,0.0174467651158376,0.674113009198423,0.702629804450438,0.673063742289239,0.70801393728223,0.706279540850776,0.698750918442322,0.686261107313739,0.694004135079256,0.706322229775663,0.729308005427408,0.99468438538206,0.684389911383776,0.674465240641711,0.69150417827298,0.695350451075642,0.700137551581843,0.678523489932886,0.665325285043595,0.723270440251572
Ki11/B73 NIL-1059,Ki11,0.980561555075594,Ki11,0.631522896698615,0.695828136169119,0.756152125279642,0.0334549226075982,0.696905016008538,0.707608695652174,0.756152125279642,0.73804347826087,0.695557963163597,0.680622009569378,0.723127035830619,0.723130841121495,0.701111111111111,0.724444444444444,0.980561555075594,0.66996699669967,0.631522896698615,0.690045248868778,0.701123595505618,0.703003337041157,0.632208922742111,0.651939655172414,0.698393077873918
Ki11/B73 NIL-1062A,Ki11,0.993311036789298,Ki11,0.618261826182618,0.674539980536971,0.724177071509648,0.0292248785530576,0.641693811074919,0.662251655629139,0.724177071509648,0.70662100456621,0.661434977578475,0.683470105509965,0.672969966629588,0.664406779661017,0.697986577181208,0.700445434298441,0.993311036789298,0.673012318029115,0.618261826182618,0.699658703071672,0.715261958997722,0.672335600907029,0.64167585446527,0.633663366336634,0.67239263803681
Ki11/B73 NIL-1063,Ki11,0.991296779808529,Ki11,0.652275379229872,0.688146679867746,0.715519809353589,0.0189859680381046,0.659051970302684,0.676958928051267,0.708072683943998,0.715519809353589,0.691470588235294,0.672298374242907,0.698351971748087,0.702925045703839,0.695354377605718,0.714626154304438,0.991296779808529,0.677751618599176,0.65837431298814,0.693455098934551,0.692330736968244,0.698892547141574,0.652275379229872,0.678830002896032,0.70010063737001
Ki11/B73 NIL-1066,Ki11,0.993227990970655,Ki11,0.619589977220957,0.663732623818207,0.793764988009592,0.0388323744533784,0.631460674157303,0.658426966292135,0.793764988009592,0.680288461538462,0.646788990825688,0.631707317073171,0.652380952380952,0.695454545454545,0.648526077097506,0.65967365967366,0.993227990970655,0.67816091954023,0.619589977220957,0.689486552567237,0.661214953271028,0.65962441314554,0.630733944954128,0.637614678899083,0.672289156626506
Ki11/B73 NIL-1080,Ki11,0.99,Ki11,0.597014925373134,0.666888549983857,0.750519750519751,0.0387102228602336,0.647637795275591,0.631790744466801,0.655670103092784,0.697916666666667,0.614754098360656,0.71304347826087,0.666666666666667,0.709278350515464,0.664570230607966,0.750519750519751,0.99,0.712830957230143,0.628099173553719,0.597014925373134,0.683189655172414,0.65495867768595,0.654811715481172,0.662650602409639,0.658590308370044
Ki11/B73 NIL-1081,Ki11,0.985401459854015,Ki11,0.601476014760148,0.689114814102064,0.773809523809524,0.0443221828845095,0.601476014760148,0.679245283018868,0.767716535433071,0.692307692307692,0.709923664122137,0.669565217391304,0.72265625,0.727969348659004,0.640926640926641,0.671875,0.985401459854015,0.68359375,0.621722846441948,0.711610486891386,0.773809523809524,0.673228346456693,0.674074074074074,0.708812260536398,0.673553719008264
Ki11/B73 NIL-1086,Ki11,0.98884239888424,Ki11,0.602194787379973,0.684588267071082,0.774330042313117,0.0354699106428341,0.602194787379973,0.653465346534653,0.774330042313117,0.662393162393162,0.688639551192146,0.702909647779479,0.705882352941177,0.708333333333333,0.687943262411348,0.688639551192146,0.98884239888424,0.683473389355742,0.671787709497207,0.675477239353891,0.659420289855073,0.672438672438672,0.666666666666667,0.68567454798331,0.732919254658385
Ki11/B73 NIL-1090,Ki11,0.970779220779221,Ki11,0.616771866546438,0.668997568149085,0.700583819849875,0.022148295473471,0.671987230646448,0.644661776691117,0.672787979966611,0.674280879864636,0.685411572942135,0.616771866546438,0.69364161849711,0.700583819849875,0.683597002497918,0.685643564356436,0.970779220779221,0.660876757650951,0.65453074433657,0.66723259762309,0.673333333333333,0.69335604770017,0.633087633087633,0.651067323481117,0.67910447761194
Ki11/B73 NIL-1097A,Ki11,0.992357436801881,Ki11,0.638823529411765,0.681296231517964,0.738396624472574,0.0295883025194785,0.641748131109833,0.699708454810496,0.738396624472574,0.68626274745051,0.661729857819905,0.661811272957568,0.700474495848161,0.692261185006046,0.695266272189349,0.727380952380952,0.992357436801881,0.658594211458949,0.638823529411765,0.666666666666667,0.711803475134811,0.700058927519151,0.648617511520737,0.687170474516696,0.64655737704918
Ki11/B73 NIL-1097B,Ki11,0.992998833138857,Ki11,0.636576787807737,0.67848160517568,0.7352587244284,0.0295968370250354,0.638665132336018,0.698662012798138,0.7352587244284,0.68,0.659799882283696,0.663291139240506,0.698403311649911,0.687575392038601,0.690672963400236,0.724076281287247,0.992998833138857,0.658220388921626,0.636576787807737,0.661417322834646,0.709773539928486,0.697990543735225,0.647126436781609,0.685814771395076,0.639344262295082
Ki11/B73 NIL-1104,Ki11,0.972527472527473,Ki11,0.6,0.697716710093161,0.789473684210526,0.0501105232537445,0.752688172043011,0.723756906077348,0.748427672955975,0.647727272727273,0.677966101694915,0.632530120481928,0.687150837988827,0.734104046242775,0.789473684210526,0.721212121212121,0.972527472527473,0.655367231638418,0.640449438202247,0.6,0.740331491712707,0.743169398907104,0.682080924855491,0.686813186813187,0.695652173913043
Ki11/B73 NIL-1106,Ki11,0.917380660954712,Ki11,0.657492354740061,0.692359165676083,0.763739734680985,0.0347467578030369,0.763713080168776,0.700980392156863,0.763739734680985,0.673994974874372,0.692643391521197,0.663740715732613,0.679012345679012,0.684076433121019,0.685714285714286,0.759556103575832,0.917380660954712,0.681203931203931,0.657492354740061,0.667517549457562,0.704473850031506,0.683280757097792,0.677811550151976,0.665636588380717,0.657876943881001
Ki11/B73 NIL-1112,Ki11,1,Uncertain,0.54421768707483,0.647708406087774,0.888888888888889,0.0838415795327327,0.554054054054054,0.688741721854305,0.54421768707483,0.602649006622517,0.618055555555556,0.713286713286713,0.681818181818182,0.639455782312925,0.653846153846154,0.888888888888889,1,0.6,0.584415584415584,0.61744966442953,0.763513513513513,0.647435897435897,0.571428571428571,0.593548387096774,0.695945945945946
Ki11/B73 NIL-1115,Ki11,1,Ki11,0.562005277044855,0.646970438179699,0.729268292682927,0.041697056878366,0.685714285714286,0.659313725490196,0.69620253164557,0.678391959798995,0.670076726342711,0.635416666666667,0.594059405940594,0.62406015037594,0.633251833740831,0.696969696969697,1,0.609452736318408,0.620772946859903,0.606683804627249,0.655256723716381,0.641089108910891,0.647482014388489,0.729268292682927,0.562005277044855
Ki11/B73 NIL-1117A,Ki11,0.962311557788945,Ki11,0.651622002820874,0.688233639534225,0.751373626373626,0.0254385663690342,0.7,0.67632241813602,0.736443883984868,0.69559585492228,0.679340937896071,0.675070028011205,0.665829145728643,0.751373626373626,0.680104031209363,0.685857321652065,0.962311557788945,0.698473282442748,0.716064757160648,0.69038208168643,0.677377892030848,0.667098445595855,0.662864385297845,0.678385416666667,0.651622002820874
Ki11/B73 NIL-1117B,Ki11,0.92760736196319,Ki11,0.671931956257594,0.70459582176954,0.777644230769231,0.0300437460327455,0.777644230769231,0.676866585067319,0.741463414634146,0.703105590062112,0.690243902439024,0.694779116465863,0.671931956257594,0.735019973368842,0.692019950124688,0.68009768009768,0.92760736196319,0.706388206388206,0.759569377990431,0.686002522068096,0.684605757196496,0.71536523929471,0.701346389228886,0.685,0.681274900398406
Ki11/B73 NIL-1123,Ki11,0.92590027700831,Mo17,0.630669546436285,0.659981978859709,0.706293706293706,0.0178149284745065,0.654005524861878,0.639196675900277,0.668583752695902,0.671145685997171,0.648476257973069,0.648018648018648,0.630669546436285,0.676582761250954,0.65561044460127,0.646055437100213,0.706293706293706,0.65041782729805,0.92590027700831,0.674521354933726,0.645184135977337,0.652987760979122,0.675225537820958,0.671318911374738,0.66538164996145
Ki11/B73 NIL-1125,Ki11,0.805970149253731,Mo17,0.643434343434343,0.668026945121109,0.741935483870968,0.0234889184986229,0.643768400392542,0.654654654654655,0.694864048338369,0.67342799188641,0.646216768916155,0.678456591639871,0.673096446700508,0.688818565400844,0.648073022312373,0.663959390862944,0.741935483870968,0.669338677354709,0.805970149253731,0.659707724425887,0.657492354740061,0.643434343434343,0.665358194308145,0.656,0.665882352941176
Ki11/B73 NIL-1128,Ki11,0.831325301204819,Mo17,0.614678899082569,0.643380285755036,0.682737169517885,0.0170615655730547,0.615059546676911,0.646783625730994,0.640699523052464,0.636436597110754,0.633053221288515,0.645753307725139,0.614678899082569,0.636064223960478,0.655034095467309,0.66030230708035,0.652089027723545,0.650516282764098,0.831325301204819,0.629232039636664,0.659127625201939,0.6271050521251,0.682737169517885,0.637251073799297,0.658921525646646
Ki11/B73 NIL-1129A,Ki11,0.926167209554832,Mo17,0.62910284463895,0.658244696113065,0.688389923329682,0.0141995315814796,0.657482441923285,0.640522875816993,0.666666666666667,0.642146017699115,0.665748898678414,0.662251655629139,0.645234066553864,0.669648181276088,0.646637265711136,0.654383026242323,0.688389923329682,0.62910284463895,0.926167209554832,0.653061224489796,0.670028011204482,0.657303370786517,0.670981661272923,0.671436433681893,0.657379964433906
Ki11/B73 NIL-1129B,Ki11,0.844091360476663,Mo17,0.63049001814882,0.658196665285459,0.747823174815807,0.0287009705740916,0.67986906710311,0.64157824933687,0.663226694186447,0.639405204460966,0.655804480651731,0.63049001814882,0.633807588075881,0.668902223791034,0.642977433479286,0.651130911583276,0.747823174815807,0.634692513368984,0.844091360476663,0.641785838855947,0.645128205128205,0.649128800819952,0.680449884220973,0.695174708818636,0.64616497829233
Ki11/B73 NIL-1134,Ki11,0.958333333333333,Ki11,0.648192771084337,0.6817656452281,0.733668341708543,0.0226778067477402,0.649164677804296,0.668292682926829,0.733668341708543,0.70126582278481,0.650510204081633,0.684478371501272,0.68641975308642,0.711340206185567,0.697044334975369,0.688118811881188,0.958333333333333,0.668304668304668,0.648192771084337,0.666666666666667,0.686868686868687,0.687344913151365,0.660146699266504,0.692493946731235,0.691460055096419
Ki11/B73 NIL-1147,Ki11,0.997140814867763,Ki11,0.652078774617068,0.70308876570201,0.867052023121387,0.0524408650691993,0.664776754075124,0.699127906976744,0.8004402054292,0.707873436350258,0.692307692307692,0.68695652173913,0.686578171091445,0.720357941834452,0.714812085482682,0.867052023121387,0.997140814867763,0.663280116110305,0.652078774617068,0.675168792198049,0.704277286135693,0.697947214076246,0.669540229885057,0.664978292329957,0.688044338875693
Ki11/B73 NIL-1153,Ki11,0.915632754342432,Uncertain,0.658008658008658,0.713764399454726,0.861547762998791,0.0432975748036426,0.861547762998791,0.700123915737299,0.754475703324808,0.698492462311558,0.693659761456372,0.733425414364641,0.684948979591837,0.706114398422091,0.702770780856423,0.74384858044164,0.915632754342432,0.718187461204221,0.658008658008658,0.681701030927835,0.712658227848101,0.706624605678233,0.700488997555012,0.704928259513412,0.685754189944134
Ki11/B73 NIL-1161,Ki11,0.985093167701863,Ki11,0.617574257425743,0.665152275056003,0.717171717171717,0.0261828680775311,0.617574257425743,0.65547263681592,0.717171717171717,0.685640362225097,0.676056338028169,0.629380053908356,0.664112388250319,0.689064558629776,0.648379052369077,0.666666666666667,0.985093167701863,0.649122807017544,0.678304239401496,0.642118863049096,0.708066581306018,0.667090216010165,0.662111801242236,0.635794743429287,0.680613668061367
