Method,nir,germ,gert,p,r,B73hetMean,DonorhetMean,NILhetMean,B73homozIntroMean,DonorhomozIntroMean,NILhomozIntroMean,PercNILsNoIntro
Chip,0.01,0.0001,0.01,0.5,0.0029667721518987344,0.0,0.018286853902953586,0.002789001280892104,0.0,0.5659097277162447,0.027505038803496078,0.0
Chip,0.01,0.0001,0.01,0.75,0.0007416930379746836,0.0,0.013727501977848102,0.0027160092676311036,0.0,0.6159863693301687,0.02974306811332128,0.0
Chip,0.01,0.0001,0.01,0.75,0.0014833860759493672,0.0,0.015606457674050634,0.0028007741862567815,0.0,0.5707492747890295,0.027685164255575646,0.0
Chip,0.01,0.0001,0.01,0.75,0.0029667721518987344,0.0,0.017314411919831223,0.002754859855334539,0.0,0.5676465255801687,0.027521520871006625,0.0
Chip,0.01,0.0001,0.01,0.9,0.0007416930379746836,0.0,0.014739088871308018,0.002763100889089813,0.0,0.6182114484440929,0.02986079716696806,0.0
Chip,0.01,0.0001,0.01,0.9,0.0014833860759493672,0.0,0.01538394976265823,0.0027901785714285715,0.0,0.5760194158755274,0.027997146247739604,0.0
Chip,0.01,0.0001,0.01,0.9,0.0029667721518987344,0.0,0.01684673325421941,0.0027336686256781194,0.0,0.572708580564346,0.027858225964436413,0.0
Chip,0.01,0.001,0.0001,0.1,0.0007416930379746836,0.0,0.006953372231012657,0.002247447634116938,0.0,0.5437372263976793,0.02606756705846895,0.0
Chip,0.01,0.001,0.0001,0.1,0.0014833860759493672,0.0,0.007301555907172995,0.00225686595840868,0.0,0.5559689807489451,0.026810437386980107,0.0
Chip,0.01,0.001,0.0001,0.1,0.0029667721518987344,0.0,0.008405854430379747,0.0021885831072935504,0.0,0.5209713706487341,0.025217563291139243,0.0
Chip,0.01,0.001,0.0001,0.25,0.0007416930379746836,0.0,0.006112786787974684,0.0022027105937311633,0.0,0.5487869198312236,0.026319507233273053,0.0
Chip,0.01,0.001,0.0001,0.25,0.0014833860759493672,0.0,0.006644333465189872,0.0021968241410488245,0.0,0.524708679456751,0.025430652878239906,0.0
Chip,0.01,0.001,0.0001,0.25,0.0029667721518987344,0.0,0.006697900184599156,0.002120300256178421,0.0,0.5258768459915611,0.025388270418927068,0.0
Chip,0.01,0.001,0.0001,0.5,0.0007416930379746836,0.0,0.004956981803797468,0.0020755632157926467,0.0,0.5597619165348101,0.026965839737793852,0.0
Chip,0.01,0.001,0.0001,0.5,0.0014833860759493672,0.0,0.005886158359704641,0.002148555229053647,0.0,0.5286025679061181,0.025574282323688975,0.0
Chip,0.01,0.001,0.0001,0.5,0.0029667721518987344,0.0,0.006075702136075949,0.0020767405063291137,0.0,0.5282791073312236,0.025561332127787825,0.0
Chip,0.01,0.001,0.0001,0.75,0.0007416930379746836,0.0,0.004668545622362869,0.002026117013261001,0.0,0.5784670029008439,0.02783703473477999,0.0
Chip,0.01,0.001,0.0001,0.75,0.0014833860759493672,0.0,0.0054081784018987335,0.0021214775467148887,0.0,0.5318680775316457,0.025749698613622668,0.0
Chip,0.01,0.001,0.0001,0.75,0.0029667721518987344,0.0,0.005861435258438818,0.002073208634719711,0.0,0.5310810588080169,0.025664933694996988,0.0
Chip,0.01,0.001,0.0001,0.9,0.0007416930379746836,0.0,0.00459643657700422,0.0020272943037974683,0.0,0.6174161886867089,0.029767791214587107,0.0
Chip,0.01,0.001,0.0001,0.9,0.0014833860759493672,0.0,0.005381395042194093,0.0021214775467148887,0.0,0.577818021492616,0.028078379294755873,0.0
Chip,0.01,0.001,0.0001,0.9,0.0029667721518987344,0.0,0.005692494066455697,0.0020555492766726946,0.0,0.5772040644778481,0.028047769740807714,0.0
Chip,0.01,0.001,0.001,0.1,0.0007416930379746836,0.0,0.007911392405063292,0.0024122683092224232,0.0,0.5429975936181434,0.026044021247739604,0.0
Chip,0.01,0.001,0.001,0.1,0.0014833860759493672,0.0,0.008269877373417722,0.0024110910186859553,0.0,0.5550253823839663,0.02678335970464135,0.0
Chip,0.01,0.001,0.001,0.1,0.0029667721518987344,0.0,0.00979652887658228,0.002386367917420133,0.0,0.5199474222046413,0.025170471669680533,0.0
Chip,0.01,0.001,0.001,0.25,0.0007416930379746836,0.0,0.006844178533755273,0.002241561181434599,0.0,0.5482409513449368,0.026307734327908377,0.0
Chip,0.01,0.001,0.001,0.25,0.0014833860759493672,0.0,0.0072212058280590715,0.0022203699517781795,0.0,0.5241688917457806,0.02540475248643762,0.0
Chip,0.01,0.001,0.001,0.25,0.0029667721518987344,0.0,0.0073571828850210975,0.002141491485834841,0.0,0.525231985100211,0.02537178835141652,0.0
Chip,0.01,0.001,0.001,0.5,0.0007416930379746836,0.0,0.005362852716244727,0.0021450233574442433,0.0,0.5594817213871308,0.026938762055455097,0.0
Chip,0.01,0.001,0.001,0.5,0.0014833860759493672,0.0,0.0064774525316455694,0.0021885831072935504,0.0,0.5283532766350211,0.025542495479204338,0.0
Chip,0.01,0.001,0.001,0.5,0.0029667721518987344,0.0,0.006557802610759493,0.0020991090265220012,0.0,0.5280071532172995,0.025537786317058466,0.0
Chip,0.01,0.001,0.001,0.75,0.0007416930379746836,0.0,0.005146525580168776,0.0020614357293550333,0.0,0.5780755537974683,0.027822907248342382,0.0
Chip,0.01,0.001,0.001,0.75,0.0014833860759493672,0.0,0.006015954641350212,0.0021556189722724533,0.0,0.5315775810917721,0.025736748417721517,0.0
Chip,0.01,0.001,0.001,0.75,0.0029667721518987344,0.0,0.006351776766877637,0.0020885134116937916,0.0,0.5308194059862869,0.025656692661241716,0.0
Chip,0.01,0.001,0.001,0.9,0.0007416930379746836,0.0,0.005331948839662447,0.0020743859252561787,0.0,0.6168949433016878,0.02975837289029536,0.0
Chip,0.01,0.001,0.001,0.9,0.0014833860759493672,0.0,0.006042738001054852,0.0021497325195901145,0.0,0.5773132581751055,0.02807131555153707,0.0
Chip,0.01,0.001,0.001,0.9,0.0029667721518987344,0.0,0.006221980485232067,0.002073208634719711,0.0,0.5768126153744726,0.028041883288125374,0.0
Chip,0.01,0.001,0.01,0.1,0.0007416930379746836,0.0,0.011724930775316458,0.002621826024713683,0.0,0.5396496736550632,0.02591334199819168,0.0
Chip,0.01,0.001,0.01,0.1,0.0014833860759493672,0.0,0.012814807489451477,0.0026571447408077157,0.0,0.5513684236550632,0.02661500715792646,0.0
Chip,0.01,0.001,0.01,0.1,0.0029667721518987344,0.0,0.01309912315400844,0.0025523658830620857,0.0,0.5176316917194093,0.02506687010247137,0.0
Chip,0.01,0.001,0.01,0.25,0.0007416930379746836,0.0,0.009464827267932489,0.0023816587552742616,0.0,0.5460550171413502,0.02620413276069921,0.0
Chip,0.01,0.001,0.01,0.25,0.0014833860759493672,0.0,0.010505257779535865,0.0024311049578059074,0.0,0.5216512559335443,0.02528937801386378,0.0
Chip,0.01,0.001,0.01,0.25,0.0029667721518987344,0.0,0.010915249208860759,0.002323971518987342,0.0,0.5223888284546413,0.025231690777576858,0.0
Chip,0.01,0.001,0.01,0.5,0.0007416930379746836,0.0,0.007864006460970463,0.0022674615732368895,0.0,0.5576171875,0.026864592751657628,0.0
Chip,0.01,0.001,0.01,0.5,0.0014833860759493672,0.0,0.008859111286919831,0.0023451627486437616,0.0,0.5262126681170886,0.02545537597950573,0.0
Chip,0.01,0.001,0.01,0.5,0.0029667721518987344,0.0,0.00923407832278481,0.0022450930530440024,0.0,0.5257655920358649,0.025436539330922242,0.0
Chip,0.01,0.001,0.01,0.75,0.0007416930379746836,0.0,0.007064626186708861,0.002260397830018083,0.0,0.5764850342827005,0.02769340528933092,0.0
Chip,0.01,0.001,0.01,0.75,0.0014833860759493672,0.0,0.007929934731012658,0.0023016029987944545,0.0,0.5297810357331224,0.02562726039783002,0.0
Chip,0.01,0.001,0.01,0.75,0.0029667721518987344,0.0,0.008477963475738396,0.0022180153707052445,0.0,0.5291526569092827,0.025547204641350213,0.0
Chip,0.01,0.001,0.01,0.9,0.0007416930379746836,0.0,0.006930709388185654,0.00222036995177818,0.0,0.6152364352584389,0.02967831713381555,0.0
Chip,0.01,0.001,0.01,0.9,0.0014833860759493672,0.0,0.007705366561181434,0.0022392066003616637,0.0,0.5756444488396625,0.027972423146473777,0.0
Chip,0.01,0.001,0.01,0.9,0.0029667721518987344,0.0,0.008482083992616034,0.0022156607896323087,0.0,0.5747214530590717,0.027894721971066905,0.0
Chip,0.01,0.01,0.0001,0.1,0.0007416930379746836,0.0,0.0044522184862869196,0.00200021662145871,0.0,0.4621242088607595,0.022457994273658827,0.0
Chip,0.01,0.01,0.0001,0.1,0.0014833860759493672,0.0,0.004561412183544304,0.002009634945750452,0.0,0.47403662315400846,0.02302780289330922,0.0
Chip,0.01,0.01,0.0001,0.1,0.0029667721518987344,0.0,0.0055688785601265825,0.002029648884870404,0.0,0.4741190334915612,0.02300896624472574,0.0
Chip,0.01,0.01,0.0001,0.25,0.0007416930379746836,0.0,0.0034797765031645573,0.0018718919529837252,0.0,0.47420556434599154,0.023005434373116335,0.0
Chip,0.01,0.01,0.0001,0.25,0.0014833860759493672,0.0,0.0039021294831223627,0.0018624736286919834,0.0,0.4777677511867089,0.02321381479807113,0.0
Chip,0.01,0.01,0.0001,0.25,0.0029667721518987344,0.0,0.0042441323839662445,0.001896615054249548,0.0,0.4812269251054852,0.023255019966847496,0.0
Chip,0.01,0.01,0.0001,0.5,0.0007416930379746836,0.0,0.003078026107594936,0.001791836196503918,0.0,0.490994610363924,0.023875452079566005,0.0
Chip,0.01,0.01,0.0001,0.5,0.0014833860759493672,0.0,0.003102749208860759,0.001805963682941531,0.0,0.48897761735232076,0.023631752938517176,0.0
Chip,0.01,0.01,0.0001,0.5,0.0029667721518987344,0.0,0.0032263647151898733,0.0017529856088004821,0.0,0.4748978111814346,0.022994838758288123,0.0
Chip,0.01,0.01,0.0001,0.75,0.0007416930379746836,0.0,0.0026494923523206746,0.0017023621157323688,0.0,0.5130167128164557,0.024634804475587704,0.0
Chip,0.01,0.01,0.0001,0.75,0.0014833860759493672,0.0,0.0029235067246835447,0.0017859497438215794,0.0,0.5091393064345991,0.02444290611814346,0.0
Chip,0.01,0.01,0.0001,0.75,0.0029667721518987344,0.0,0.002904964398734177,0.0017106031494876432,0.0,0.49573938554852326,0.02395550783604581,0.0
Chip,0.01,0.01,0.0001,0.9,0.0007416930379746836,0.0,0.0024311049578059074,0.001639965717299578,0.0,0.5468543974156118,0.02617470049728752,0.0
Chip,0.01,0.01,0.0001,0.9,0.0014833860759493672,0.0,0.0027957707014767933,0.0017859497438215794,0.0,0.5600215090981013,0.026959953285111513,0.0
Chip,0.01,0.01,0.0001,0.9,0.0029667721518987344,0.0,0.0027937104430379753,0.0017176668927064494,0.0,0.5255513251582279,0.02540946164858348,0.0
Chip,0.01,0.01,0.001,0.1,0.0007416930379746836,0.0,0.004777739319620253,0.0020461309523809525,0.0,0.461936725342827,0.022453285111512962,0.0
Chip,0.01,0.01,0.001,0.1,0.0014833860759493672,0.0,0.004841607331223629,0.0020508401145268233,0.0,0.4738903448048523,0.02302780289330922,0.0
Chip,0.01,0.01,0.001,0.1,0.0029667721518987344,0.0,0.005836712157172995,0.0020720313441832433,0.0,0.47403662315400846,0.023007788954189274,0.0
Chip,0.01,0.01,0.001,0.25,0.0007416930379746836,0.0,0.003694043380801688,0.0018930831826401448,0.0,0.47412933478375524,0.023000725210970466,0.0
Chip,0.01,0.01,0.001,0.25,0.0014833860759493672,0.0,0.004091673259493671,0.0018824875678119352,0.0,0.47768534084915615,0.02321381479807113,0.0
Chip,0.01,0.01,0.001,0.25,0.0029667721518987344,0.0,0.004421314609704641,0.0019072106690777575,0.0,0.4811280327004219,0.023255019966847496,0.0
Chip,0.01,0.01,0.001,0.5,0.0007416930379746836,0.0,0.003263449367088607,0.001802431811332128,0.0,0.4908730551160338,0.023864856464737794,0.0
Chip,0.01,0.01,0.001,0.5,0.0014833860759493672,0.0,0.0032490275580168773,0.001805963682941531,0.0,0.48888902623945146,0.023631752938517176,0.0
Chip,0.01,0.01,0.001,0.5,0.0029667721518987344,0.0,0.003481836761603376,0.0017741768384569017,0.0,0.4747185686972573,0.022984243143459916,0.0
Chip,0.01,0.01,0.001,0.75,0.0007416930379746836,0.0,0.0028390361286919825,0.0017117804400241109,0.0,0.5128683742088608,0.02463009531344183,0.0
Chip,0.01,0.01,0.001,0.75,0.0014833860759493672,0.0,0.0031563159282700422,0.001791836196503918,0.0,0.5089394613660337,0.02443701966546112,0.0
Chip,0.01,0.01,0.001,0.75,0.0029667721518987344,0.0,0.003205762130801688,0.0017329716696805305,0.0,0.49558280590717296,0.02394962138336347,0.0
Chip,0.01,0.01,0.001,0.9,0.0007416930379746836,0.0,0.0027236616561181442,0.00164938404159132,0.0,0.5466669138976793,0.02616999133514165,0.0
Chip,0.01,0.01,0.001,0.9,0.0014833860759493672,0.0,0.0030594837816455694,0.0017859497438215794,0.0,0.5598134229957806,0.026959953285111513,0.0
Chip,0.01,0.01,0.001,0.9,0.0029667721518987344,0.0,0.0030965684335443043,0.0017235533453887884,0.0,0.5253288172468354,0.025403575195901144,0.0
Chip,0.01,0.01,0.01,0.1,0.0007416930379746836,0.0,0.005700735100210971,0.002126186708860759,0.0,0.461312467035865,0.022449753239903555,0.0
Chip,0.01,0.01,0.01,0.1,0.0014833860759493672,0.0,0.005925303270042194,0.0021320731615430987,0.0,0.4731816159018987,0.022988952305605787,0.0
Chip,0.01,0.01,0.01,0.1,0.0029667721518987344,0.0,0.007048144119198313,0.002140314195298373,0.0,0.47320221848628696,0.022964229204339964,0.0
Chip,0.01,0.01,0.01,0.25,0.0007416930379746836,0.0,0.004594376318565401,0.0019931528782399033,0.0,0.4735318598364979,0.022999547920434,0.0
Chip,0.01,0.01,0.01,0.25,0.0014833860759493672,0.0,0.00498376516350211,0.0019637206148282096,0.0,0.47705078125,0.023194978149487643,0.0
Chip,0.01,0.01,0.01,0.25,0.0029667721518987344,0.0,0.0051959717827004225,0.0019531250000000004,0.0,0.4805944257647679,0.023235006027727545,0.0
Chip,0.01,0.01,0.01,0.5,0.0007416930379746836,0.0,0.00404840783227848,0.001902501506931887,0.0,0.4904960278217299,0.023856615430982525,0.0
Chip,0.01,0.01,0.01,0.5,0.0014833860759493672,0.0,0.0041081553270042185,0.0019036787974683546,0.0,0.4884831553270042,0.0236199800331525,0.0
Chip,0.01,0.01,0.01,0.5,0.0029667721518987344,0.0,0.004114336102320675,0.0018565871760096442,0.0,0.47437656579641346,0.022965406494876432,0.0
Chip,0.01,0.01,0.01,0.75,0.0007416930379746836,0.0,0.003654898470464135,0.0018036091018685957,0.0,0.5123491890822786,0.024599485759493674,0.0
Chip,0.01,0.01,0.01,0.75,0.0014833860759493672,0.0,0.003916551292194093,0.0018318640747438217,0.0,0.5085459520042194,0.024414651145268234,0.0
Chip,0.01,0.01,0.01,0.75,0.0029667721518987344,0.0,0.0038011768196202535,0.001807140973477999,0.0,0.4952284414556962,0.023921366410488244,0.0
Chip,0.01,0.01,0.01,0.9,0.0007416930379746836,0.0,0.003712585706751055,0.0017635812236286917,0.0,0.5460014504219409,0.02613820449065702,0.0
Chip,0.01,0.01,0.01,0.9,0.0014833860759493672,0.0,0.0038526832805907177,0.0018283322031344184,0.0,0.5591768031381856,0.02691992540687161,0.0
Chip,0.01,0.01,0.01,0.9,0.0029667721518987344,0.0,0.0037867550105485236,0.0017835951627486436,0.0,0.5248446565137131,0.02538356125678119,0.0
Chip,0.1,0.0001,0.0001,0.1,0.0007416930379746836,0.0,0.011290216244725738,0.00299502712477396,0.0,0.7821606342299577,0.037985279159132,0.0
Chip,0.1,0.0001,0.0001,0.1,0.0014833860759493672,0.0,0.014899789029535865,0.003210471292947559,0.0,0.7486587717563292,0.036224052516576254,0.0
Chip,0.1,0.0001,0.0001,0.1,0.0029667721518987344,0.0,0.015577614055907171,0.003185748191681736,0.0,0.7444991099683543,0.036006253767329716,0.0
Chip,0.1,0.0001,0.0001,0.25,0.0007416930379746836,0.0,0.00923201806434599,0.0028502203887884273,0.0,0.784770981671941,0.03812066757082579,0.0
Chip,0.1,0.0001,0.0001,0.25,0.0014833860759493672,0.0,0.010243604957805906,0.0028961347197106694,0.0,0.7535972112341772,0.036500715792646174,0.0
Chip,0.1,0.0001,0.0001,0.25,0.0029667721518987344,0.0,0.013307209256329116,0.0030162183544303798,0.0,0.7489822323312237,0.03625583936106088,0.0
Chip,0.1,0.0001,0.0001,0.5,0.0007416930379746836,0.0,0.007775415348101265,0.002767810051235684,0.0,0.7874204740242616,0.03823486475286316,0.0
Chip,0.1,0.0001,0.0001,0.5,0.0014833860759493672,0.0,0.008477963475738396,0.002821965415913201,0.0,0.757482858649789,0.03669143685955395,0.0
Chip,0.1,0.0001,0.0001,0.5,0.0029667721518987344,0.0,0.009300006592827004,0.002767810051235684,0.0,0.75439453125,0.036558403028933095,0.0
Chip,0.1,0.0001,0.0001,0.75,0.0007416930379746836,0.0,0.007701246044303798,0.00277016463230862,0.0,0.7914173753955697,0.03847150015069319,0.0
Chip,0.1,0.0001,0.0001,0.75,0.0014833860759493672,0.0,0.008488264767932489,0.002814901672694395,0.0,0.7585624340717301,0.03676796074442436,0.0
Chip,0.1,0.0001,0.0001,0.75,0.0029667721518987344,0.0,0.00874785733122363,0.0027372004972875228,0.0,0.7554844079641351,0.036583126130198915,0.0
Chip,0.1,0.0001,0.0001,0.9,0.0007416930379746836,0.0,0.007676522943037975,0.002764278179626281,0.0,0.7922455992879748,0.038506818866787224,0.0
Chip,0.1,0.0001,0.0001,0.9,0.0014833860759493672,0.0,0.00818540677742616,0.002778405666063894,0.0,0.7592629219409283,0.03684330733875829,0.0
Chip,0.1,0.0001,0.0001,0.9,0.0029667721518987344,0.0,0.008628362341772153,0.002743086949969862,0.0,0.758049429720464,0.03676442887281495,0.0
Chip,0.1,0.0001,0.001,0.1,0.0007416930379746836,0.0,0.013189774525316457,0.003149252185051236,0.0,0.7801869066455697,0.03783811784207353,0.0
Chip,0.1,0.0001,0.001,0.1,0.0014833860759493672,0.0,0.017306170886075948,0.0033493915762507535,0.0,0.7461061115506329,0.0360980824291742,0.0
Chip,0.1,0.0001,0.001,0.1,0.0029667721518987344,0.0,0.017417424841772153,0.0032740449819168176,0.0,0.7427952762394515,0.0359156023960217,0.0
Chip,0.1,0.0001,0.001,0.25,0.0007416930379746836,0.0,0.011510663897679324,0.003044473327305606,0.0,0.782168875263713,0.03792759192284508,0.0
Chip,0.1,0.0001,0.001,0.25,0.0014833860759493672,0.0,0.012303863396624473,0.003046827908378542,0.0,0.7516111220991561,0.03638180944846293,0.0
Chip,0.1,0.0001,0.001,0.25,0.0029667721518987344,0.0,0.01460311181434599,0.003082146624472574,0.0,0.74778522217827,0.036222875226039786,0.0
Chip,0.1,0.0001,0.001,0.5,0.0007416930379746836,0.0,0.009586382515822785,0.0028761207805907177,0.0,0.7853911194620253,0.038118312989752864,0.0
Chip,0.1,0.0001,0.001,0.5,0.0014833860759493672,0.0,0.010756609309071732,0.002985608800482219,0.0,0.7550908986023207,0.036530148056057865,0.0
Chip,0.1,0.0001,0.001,0.5,0.0029667721518987344,0.0,0.01157247165084388,0.002931453435804702,0.0,0.751613182357595,0.03639711422543701,0.0
Chip,0.1,0.0001,0.001,0.75,0.0007416930379746836,0.0,0.009182571861814348,0.002873766199517782,0.0,0.7899484111286922,0.03836083484026522,0.0
Chip,0.1,0.0001,0.001,0.75,0.0014833860759493672,0.0,0.010064362473628692,0.002893780138637734,0.0,0.7569760350738397,0.03669732331223628,0.0
Chip,0.1,0.0001,0.001,0.75,0.0029667721518987344,0.0,0.010935851793248944,0.002897312010247137,0.0,0.7531830992879747,0.03644891500904159,0.0
Chip,0.1,0.0001,0.001,0.9,0.0007416930379746836,0.0,0.009079558939873418,0.0028667024562989757,0.0,0.7909187928533754,0.038412635623869804,0.0
Chip,0.1,0.0001,0.001,0.9,0.0014833860759493672,0.0,0.009691455696202531,0.002872588908981314,0.0,0.7576724024261603,0.03673735119047619,0.0
Chip,0.1,0.0001,0.001,0.9,0.0029667721518987344,0.0,0.010886405590717302,0.002897312010247137,0.0,0.755960327663502,0.036598430907173,0.0
Chip,0.1,0.0001,0.01,0.1,0.0007416930379746836,0.0,0.01945708069620253,0.0034918437311633518,0.0,0.7733756922468354,0.037514362944544896,0.0
Chip,0.1,0.0001,0.01,0.1,0.0014833860759493672,0.0,0.024002010812236286,0.003684919379144063,0.0,0.7389920391613923,0.03573900881555153,0.0
Chip,0.1,0.0001,0.01,0.1,0.0029667721518987344,0.0,0.023898997890295356,0.0035648357444243517,0.0,0.7353639240506329,0.035602443113321273,0.0
Chip,0.1,0.0001,0.01,0.25,0.0007416930379746836,0.0,0.015111995648734175,0.003224598779385172,0.0,0.7777867055643459,0.0377627712477396,0.0
Chip,0.1,0.0001,0.01,0.25,0.0014833860759493672,0.0,0.01678080498417722,0.0032822860156720914,0.0,0.746526404272152,0.03615812424653406,0.0
Chip,0.1,0.0001,0.01,0.25,0.0029667721518987344,0.0,0.018933775052742616,0.0033223138939119956,0.0,0.7426036722046413,0.035948566531042794,0.0
Chip,0.1,0.0001,0.01,0.5,0.0007416930379746836,0.0,0.013649212157172996,0.0031468976039783,0.0,0.7805865967827005,0.037847536166365284,0.0
Chip,0.1,0.0001,0.01,0.5,0.0014833860759493672,0.0,0.015029585311181435,0.0031928119349005422,0.0,0.7505809928797468,0.03634060427968656,0.0
Chip,0.1,0.0001,0.01,0.5,0.0029667721518987344,0.0,0.015412793380801688,0.0031304155364677514,0.0,0.7469054918248945,0.036140464888487045,0.0
Chip,0.1,0.0001,0.01,0.75,0.0007416930379746836,0.0,0.012392454509493672,0.003125706374321881,0.0,0.7861719574103375,0.038124199442435204,0.0
Chip,0.1,0.0001,0.01,0.75,0.0014833860759493672,0.0,0.014397085970464137,0.0031845709011452685,0.0,0.7524290446993671,0.03641359629294756,0.0
Chip,0.1,0.0001,0.01,0.75,0.0029667721518987344,0.0,0.01463195543248945,0.0030856784960819777,0.0,0.7487865077795358,0.03624995290837854,0.0
Chip,0.1,0.0001,0.01,0.9,0.0007416930379746836,0.0,0.012095777294303797,0.003129238245931284,0.0,0.7872062071466246,0.03814421338155516,0.0
Chip,0.1,0.0001,0.01,0.9,0.0014833860759493672,0.0,0.01371720068565401,0.003152784056660639,0.0,0.7536775613132911,0.03648070185352622,0.0
Chip,0.1,0.0001,0.01,0.9,0.0029667721518987344,0.0,0.014514520701476791,0.003079792043399638,0.0,0.7514524821993671,0.036434787522603984,0.0
Chip,0.1,0.001,0.0001,0.1,0.0007416930379746836,0.0,0.007890789820675105,0.002779582956600362,0.0,0.7646195938818566,0.036405355259192286,0.0
Chip,0.1,0.001,0.0001,0.1,0.0014833860759493672,0.0,0.008465601925105485,0.0028007741862567815,0.0,0.735794518064346,0.035135058770343584,0.0
Chip,0.1,0.001,0.0001,0.1,0.0029667721518987344,0.0,0.009030112737341773,0.0027254275919228453,0.0,0.7343502768987342,0.03510327192585895,0.0
Chip,0.1,0.001,0.0001,0.25,0.0007416930379746836,0.0,0.006749406645569621,0.002699527200120555,0.0,0.7662822224419831,0.03657959425858951,0.0
Chip,0.1,0.001,0.0001,0.25,0.0014833860759493672,0.0,0.007373664952531646,0.002720718429776974,0.0,0.7381349716508439,0.0353387300331525,0.0
Chip,0.1,0.001,0.0001,0.25,0.0029667721518987344,0.0,0.007622956223628692,0.002658322031344183,0.0,0.7361262196729959,0.035205696202531646,0.0
Chip,0.1,0.001,0.0001,0.5,0.0007416930379746836,0.0,0.0056409876054852315,0.0026088758288125378,0.0,0.7713236748417721,0.03695279535864979,0.0
Chip,0.1,0.001,0.0001,0.5,0.0014833860759493672,0.0,0.006555742352320675,0.0026453718354430378,0.0,0.7439449004483123,0.03556476981615431,0.0
Chip,0.1,0.001,0.0001,0.5,0.0029667721518987344,0.0,0.006889504219409283,0.002590039180229054,0.0,0.7392269086234178,0.03546234553948161,0.0
Chip,0.1,0.001,0.0001,0.75,0.0007416930379746836,0.0,0.005230996176160338,0.0025806208559373115,0.0,0.7803434862869197,0.03747315777576853,0.0
Chip,0.1,0.001,0.0001,0.75,0.0014833860759493672,0.0,0.005877917325949367,0.002630067058468957,0.0,0.748749423127637,0.03592737530138638,0.0
Chip,0.1,0.001,0.0001,0.75,0.0029667721518987344,0.0,0.006428006329113924,0.0025582523357444245,0.0,0.7420844870780591,0.0357331223628692,0.0
Chip,0.1,0.001,0.0001,0.9,0.0007416930379746836,0.0,0.005138284546413502,0.0025664933694996986,0.0,0.7830094607067511,0.03777454415310427,0.0
Chip,0.1,0.001,0.0001,0.9,0.0014833860759493672,0.0,0.005445263053797468,0.0025947483423749244,0.0,0.75007004878692,0.03604628164556962,0.0
Chip,0.1,0.001,0.0001,0.9,0.0029667721518987344,0.0,0.006065400843881856,0.0025594296262808924,0.0,0.748910123285865,0.03599919002411091,0.0
Chip,0.1,0.001,0.001,0.1,0.0007416930379746836,0.0,0.008568614847046414,0.002814901672694395,0.0,0.7639520701476794,0.03637945486738999,0.0
Chip,0.1,0.001,0.001,0.1,0.0014833860759493672,0.0,0.008974485759493672,0.002831383740204943,0.0,0.7353000560390295,0.03509503089210368,0.0
Chip,0.1,0.001,0.001,0.1,0.0029667721518987344,0.0,0.010025217563291139,0.0027901785714285715,0.0,0.7335302940400844,0.035039698236889696,0.0
Chip,0.1,0.001,0.001,0.25,0.0007416930379746836,0.0,0.007425171413502109,0.0027242503013863778,0.0,0.7655899756065402,0.03655604844786016,0.0
Chip,0.1,0.001,0.001,0.25,0.0014833860759493672,0.0,0.007944356540084388,0.002752505274261603,0.0,0.7375807621308018,0.035289283830620854,0.0
Chip,0.1,0.001,0.001,0.25,0.0029667721518987344,0.0,0.008461481408227849,0.0026959953285111515,0.0,0.7352712124208861,0.035166845614828204,0.0
Chip,0.1,0.001,0.001,0.5,0.0007416930379746836,0.0,0.006147811181434599,0.002631244349005425,0.0,0.7708168512658228,0.03693395871006631,0.0
Chip,0.1,0.001,0.001,0.5,0.0014833860759493672,0.0,0.006961613264767933,0.002658322031344183,0.0,0.7436173193565402,0.035560060654008435,0.0
Chip,0.1,0.001,0.001,0.5,0.0029667721518987344,0.0,0.007373664952531646,0.0026076985382760703,0.0,0.7388333992616033,0.0354446861814346,0.0
Chip,0.1,0.001,0.001,0.75,0.0007416930379746836,0.0,0.00574400052742616,0.002601812085593731,0.0,0.7798634460706749,0.03744608009342978,0.0
Chip,0.1,0.001,0.001,0.75,0.0014833860759493672,0.0,0.0064774525316455694,0.002648903707052441,0.0,0.7481746110232068,0.03591089323387583,0.0
Chip,0.1,0.001,0.001,0.75,0.0029667721518987344,0.0,0.006856540084388185,0.002578266274864376,0.0,0.7417115803006329,0.03572252674804099,0.0
Chip,0.1,0.001,0.001,0.9,0.0007416930379746836,0.0,0.0057275184599156126,0.0025923937613019895,0.0,0.7825067576476794,0.037754530213984325,0.0
Chip,0.1,0.001,0.001,0.9,0.0014833860759493672,0.0,0.006164293248945147,0.002612407700421941,0.0,0.7494663930643459,0.03603568603074141,0.0
Chip,0.1,0.001,0.001,0.9,0.0029667721518987344,0.0,0.006578405195147679,0.00257120253164557,0.0,0.7484795292721519,0.035994480861965036,0.0
Chip,0.1,0.001,0.01,0.1,0.0007416930379746836,0.0,0.011523025448312236,0.0030480051989150094,0.0,0.7607421875,0.03620286128691983,0.0
Chip,0.1,0.001,0.01,0.1,0.0014833860759493672,0.0,0.012658227848101264,0.0030397641651597348,0.0,0.7318161590189874,0.034947869575045205,0.0
Chip,0.1,0.001,0.01,0.1,0.0029667721518987344,0.0,0.01320007581751055,0.002998558996383364,0.0,0.7302709651898734,0.03489606879144063,0.0
